diff_n_comp,res,z
5,0.06963746915296326,['24422']
5,0.035160938657000144,['24423']
4,0.04072935409247009,['24424']
5,0.0320009871180246,['24425']
4,0.1322414585649823,['24430']
4,0.02269405152915515,['24431']
4,0.02711664914254788,['24432']
4,0.015817918956578348,['24433']
3,0.017341459357623178,['24434']
4,0.015283219214056959,['24435']
5,0.17273111455694834,['24440']
5,0.027878672346677284,['24441']
5,0.03469773636565784,['24442']
5,0.018146286782747933,['24443']
4,0.02045244045163765,['24444']
5,0.016783696033236185,['24445']
5,0.08350896637971493,['24450']
5,0.020869058265627582,['24451']
5,0.022656301801584122,['24452']
5,0.01589877342085416,['24453']
4,0.016107167284859666,['24454']
5,0.016219204318128493,['24455']
4,0.010006046871944153,['24500']
4,0.008933432318300906,['24501']
4,0.00908144787211181,['24502']
4,0.008601970433874635,['24503']
3,0.009062160098018924,['24504']
4,0.008233334526545698,['24505']
4,0.003540645326897368,['24510']
4,0.0008150865361114246,['24511']
4,0.0009689408736847756,['24512']
4,0.0005335957942073309,['24513']
3,0.0006008053180282317,['24514']
4,0.0005225486795770825,['24515']
4,0.005099567507816003,['24520']
4,0.0010999971744727383,['24521']
4,0.0013880610795685977,['24522']
4,0.0006781486298677572,['24523']
3,0.0008078145659005908,['24524']
4,0.0006183468105208657,['24525']
3,0.002569954811217835,['24530']
3,0.00043751294094403084,['24531']
3,0.0005122769753321492,['24532']
3,0.0003018704221192106,['24533']
2,0.0003313081772909809,['24534']
3,0.0002948303999218564,['24535']
4,0.0036912803758541884,['24540']
4,0.0005372981853975624,['24541']
4,0.000670686312794359,['24542']
4,0.0003483389671343649,['24543']
3,0.0003992410761542691,['24544']
4,0.0003279289533815212,['24545']
4,0.0015297473784069893,['24550']
4,0.00040248680773001376,['24551']
4,0.0004279621389389174,['24552']
4,0.0002985604051267095,['24553']
3,0.0003048343337404516,['24554']
4,0.00031683569151181467,['24555']
5,0.6955949397714744,['25000']
5,0.7040406813089246,['25001']
5,0.6976909107282278,['25002']
5,0.6854404813222276,['25003']
4,0.6869166076641015,['25004']
5,0.6862917527561552,['25005']
5,0.6769805273142291,['25010']
5,0.6440394748069898,['25011']
5,0.6600830459182835,['25012']
5,0.63302411641611,['25013']
4,0.6335472706727234,['25014']
5,0.6273546436594033,['25015']
5,0.694039891194589,['25020']
5,0.6649756484092355,['25021']
5,0.6828245701879632,['25022']
5,0.6561949210275952,['25023']
4,0.6536760734223458,['25024']
5,0.6345927154463823,['25025']
4,0.6698146997489567,['25030']
4,0.6353037565403044,['25031']
4,0.6374625753946263,['25032']
4,0.599731252902037,['25033']
3,0.6097127470036244,['25034']
4,0.5969816135093432,['25035']
5,0.6928722327885897,['25040']
5,0.6406866351521485,['25041']
5,0.6616652542407879,['25042']
5,0.6147516246800947,['25043']
4,0.6238175415721292,['25044']
5,0.6095393842850629,['25045']
5,0.621340736624845,['25050']
5,0.5940273592265887,['25051']
5,0.6026344786669806,['25052']
5,0.5851333810423437,['25053']
4,0.5827317499019182,['25054']
5,0.5851173083908461,['25055']
5,0.2287958721660056,['25100']
5,0.20485274153671318,['25101']
5,0.20816831072746153,['25102']
5,0.1983399229256972,['25103']
4,0.20318412058253307,['25104']
5,0.1931701219920109,['25105']
5,0.11051009505882373,['25110']
5,0.034278638685516956,['25111']
5,0.040010404330753736,['25112']
5,0.023309073401861693,['25113']
4,0.026247071427729737,['25114']
5,0.022721231864170313,['25115']
5,0.14866708125250538,['25120']
5,0.04461731804034134,['25121']
5,0.05531370737013849,['25122']
5,0.029050923976599755,['25123']
4,0.03384290668413945,['25124']
5,0.026366296765033274,['25125']
4,0.08637581949416945,['25130']
4,0.018958766945657086,['25131']
4,0.0222186760435853,['25132']
4,0.013739817315696496,['25133']
3,0.014668834399302475,['25134']
4,0.013266413586491953,['25135']
5,0.11633051778733892,['25140']
5,0.023106322183298444,['25141']
5,0.02851539679236652,['25142']
5,0.015067301795775614,['25143']
4,0.017551249808229613,['25144']
5,0.014426091690128914,['25145']
5,0.054993279716034064,['25150']
5,0.017503844167771752,['25151']
5,0.01858096011885504,['25152']
5,0.013110885611961044,['25153']
4,0.013671170150124055,['25154']
5,0.013762436838048725,['25155']
5,0.4031480456010562,['25200']
5,0.37268164089111244,['25201']
5,0.36057965877119175,['25202']
5,0.359272529465407,['25203']
4,0.35903386516833896,['25204']
5,0.3461424848250638,['25205']
5,0.224679892195266,['25210']
5,0.07017439892069048,['25211']
5,0.08412780106239993,['25212']
5,0.04769444122823841,['25213']
4,0.05254933143461342,['25214']
5,0.04660220688670023,['25215']
5,0.27463358492782514,['25220']
5,0.09057958762793099,['25221']
5,0.11058349519777376,['25222']
5,0.05796170317168526,['25223']
4,0.0682898152090528,['25224']
5,0.05352901445630284,['25225']
4,0.17875606747880723,['25230']
4,0.03998846324718187,['25231']
4,0.04616784412695352,['25232']
4,0.027330113497534593,['25233']
3,0.030409232914287043,['25234']
4,0.027153765334489374,['25235']
5,0.22854516003479539,['25240']
5,0.04659941483646442,['25241']
5,0.0590984615178267,['25242']
5,0.03175704559462031,['25243']
4,0.03616043308070177,['25244']
5,0.02991760134143347,['25245']
5,0.1203569303097132,['25250']
5,0.036377912207545424,['25251']
5,0.03860098374542419,['25252']
5,0.02726494548033179,['25253']
4,0.02849425902453588,['25254']
5,0.029239516134555252,['25255']
5,0.16335536389861183,['25300']
5,0.14757680482459537,['25301']
5,0.1540745360092644,['25302']
5,0.14624328917732965,['25303']
4,0.1499836136356115,['25304']
5,0.1404022636991001,['25305']
5,0.06315498011657117,['25310']
5,0.013315863071238733,['25311']
5,0.016285300564663843,['25312']
5,0.008816246537710475,['25313']
4,0.009773228839147894,['25314']
5,0.008605669467065783,['25315']
5,0.08632696503205892,['25320']
5,0.01781917860823566,['25321']
5,0.02266681358483611,['25322']
5,0.011030043400854629,['25323']
4,0.01327928288706301,['25324']
5,0.010199558841283929,['25325']
4,0.044656315253480204,['25330']
4,0.0072110511486577576,['25331']
4,0.008473443110153368,['25332']
4,0.004892870614687857,['25333']
3,0.005390513965915802,['25334']
4,0.0048821382602177955,['25335']
5,0.06255673772029033,['25340']
5,0.00874111463054307,['25341']
5,0.01088792929517518,['25342']
5,0.0056538973853893166,['25343']
4,0.006559383805850915,['25344']
5,0.005271784925122573,['25345']
5,0.027755528176963175,['25350']
5,0.006643470533983208,['25351']
5,0.007042641392870546,['25352']
5,0.004958395624781597,['25353']
4,0.005020387860505122,['25354']
5,0.005115673539669016,['25355']
5,0.2955718411499284,['25400']
5,0.2760851745589481,['25401']
5,0.2834676089071239,['25402']
5,0.259921036840797,['25403']
4,0.2670472927719013,['25404']
5,0.25640366777354784,['25405']
5,0.12526120682788583,['25410']
5,0.027206229880217887,['25411']
5,0.03251350708990467,['25412']
5,0.01776965323788604,['25413']
4,0.01991862349924845,['25414']
5,0.01722135184153672,['25415']
5,0.17304746950433936,['25420']
5,0.035354023388141545,['25421']
5,0.04601529314008678,['25422']
5,0.022194449769786233,['25423']
4,0.02595725247879932,['25424']
5,0.020293512194596467,['25425']
4,0.08686290381803033,['25430']
4,0.01427794062948603,['25431']
4,0.016814752284640536,['25432']
4,0.009843833387700816,['25433']
3,0.010823335006871979,['25434']
4,0.009645147211747758,['25435']
5,0.11942555504390534,['25440']
5,0.01733198150202032,['25441']
5,0.02231290665032613,['25442']
5,0.011373029340881897,['25443']
4,0.012829831873653347,['25444']
5,0.010733909189219775,['25445']
5,0.05543015764613936,['25450']
5,0.013443558463869642,['25451']
5,0.014135318723703034,['25452']
5,0.00981855258353159,['25453']
4,0.010070880394141658,['25454']
5,0.010357773355564984,['25455']
4,0.005696694152205898,['25500']
4,0.005108166143028082,['25501']
4,0.005264792051460726,['25502']
4,0.004916037036960887,['25503']
3,0.0050826618134550555,['25504']
4,0.004662635557190236,['25505']
4,0.0020712408527244967,['25510']
4,0.0004977303617288364,['25511']
4,0.0005965406562903208,['25512']
4,0.0003295531121103693,['25513']
3,0.00036934054099357195,['25514']
4,0.00032106968953594917,['25515']
4,0.002991618494198265,['25520']
4,0.0006685774671545343,['25521']
4,0.0008622684674869106,['25522']
4,0.00041251652871660775,['25523']
3,0.0004903681134151797,['25524']
4,0.0003741902857086431,['25525']
3,0.0015371696822968788,['25530']
3,0.00026969806560769687,['25531']
3,0.00031801898066642186,['25532']
3,0.00018593020063578747,['25533']
2,0.00020431918021755554,['25534']
3,0.00018355289634399013,['25535']
4,0.0021795562151561178,['25540']
4,0.00033028551402423554,['25541']
4,0.0004128290527835102,['25542']
4,0.00021481461792455229,['25543']
3,0.0002466350959971962,['25544']
4,0.0002017791722582574,['25545']
4,0.0009058047189941866,['25550']
4,0.0002467552883629199,['25551']
4,0.0002635051263562199,['25552']
4,0.00018299492129149854,['25553']
3,0.00018814855047571638,['25554']
4,0.00019488114530371407,['25555']
5,0.7296418661252014,['30000']
5,0.7282394025499312,['30001']
5,0.7287457855810554,['30002']
5,0.7360334855089159,['30003']
4,0.7367501459990478,['30004']
5,0.7351197952193383,['30005']
5,0.7307860748616236,['30010']
5,0.7007052849796339,['30011']
5,0.7094863953782389,['30012']
5,0.7051785758121599,['30013']
4,0.7074566580575269,['30014']
5,0.692602524901461,['30015']
5,0.7256388713589232,['30020']
5,0.7163642189304815,['30021']
5,0.7207598878527398,['30022']
5,0.7092551679865827,['30023']
4,0.7088939191152335,['30024']
5,0.7106735300066177,['30025']
4,0.7083146913005616,['30030']
4,0.7048506618892785,['30031']
4,0.6990170635240801,['30032']
4,0.6814708640641453,['30033']
3,0.6926115302215827,['30034']
4,0.6813947490168221,['30035']
5,0.7344572581295139,['30040']
5,0.7088077491600707,['30041']
5,0.7158748168160906,['30042']
5,0.6965217265761028,['30043']
4,0.7029806893786084,['30044']
5,0.6894183817519026,['30045']
5,0.6947827343905395,['30050']
5,0.6874945937422657,['30051']
5,0.6894360702256985,['30052']
5,0.6762234900738342,['30053']
4,0.6705789757961527,['30054']
5,0.6762543094175532,['30055']
5,0.45138596150363863,['30100']
5,0.42027258833326686,['30101']
5,0.4170694608879918,['30102']
5,0.40154634572126513,['30103']
4,0.4176844055751788,['30104']
5,0.3887706519514897,['30105']
5,0.34370467108532105,['30110']
5,0.24812216972582465,['30111']
5,0.26106717650086214,['30112']
5,0.2064727735034092,['30113']
4,0.22628758307955413,['30114']
5,0.20754055102109983,['30115']
5,0.39381306096917384,['30120']
5,0.2809572309144796,['30121']
5,0.3076053419052726,['30122']
5,0.24359895607074145,['30123']
4,0.261479026206087,['30124']
5,0.22988123272706462,['30125']
4,0.3222119547978711,['30130']
4,0.19927121094469952,['30131']
4,0.21396456841138298,['30132']
4,0.15927381265498783,['30133']
3,0.17143696236436162,['30134']
4,0.16045275606221282,['30135']
5,0.3583086654513929,['30140']
5,0.22593975938811472,['30141']
5,0.24381957632501197,['30142']
5,0.18269363500323638,['30143']
4,0.1972607982788992,['30144']
5,0.17635092108695818,['30145']
5,0.2531092057902488,['30150']
5,0.1761164353796354,['30151']
5,0.18312404171288607,['30152']
5,0.15057684993500153,['30153']
4,0.15526073278049699,['30154']
5,0.15560823080000244,['30155']
5,0.6093210730179851,['30200']
5,0.5651054245260668,['30201']
5,0.5737844964054047,['30202']
5,0.5556156271801305,['30203']
4,0.556494740914652,['30204']
5,0.5415488915412777,['30205']
5,0.5161715462712294,['30210']
5,0.38889026759779544,['30211']
5,0.4151475112388438,['30212']
5,0.36332309073045366,['30213']
4,0.3802276166661816,['30214']
5,0.3579040923549894,['30215']
5,0.5343687877217684,['30220']
5,0.43894556806029505,['30221']
5,0.45870544891884246,['30222']
5,0.38920932345299636,['30223']
4,0.4115260652623979,['30224']
5,0.37877120747676674,['30225']
4,0.4726100917962035,['30230']
4,0.34628635616100567,['30231']
4,0.36534793390401493,['30232']
4,0.2992194997563381,['30233']
3,0.31310329873624726,['30234']
4,0.29642909245555205,['30235']
5,0.5045727084903788,['30240']
5,0.3801908924254553,['30241']
5,0.39515365272825453,['30242']
5,0.32560762183740494,['30243']
4,0.3465498513034353,['30244']
5,0.31961771336514977,['30245']
5,0.41923597186562256,['30250']
5,0.32161174500139,['30251']
5,0.3324446741278867,['30252']
5,0.2927683591665359,['30253']
4,0.301892101395984,['30254']
5,0.3043524256212351,['30255']
5,0.427839128549863,['30300']
5,0.3808451701303733,['30301']
5,0.3815173953750557,['30302']
5,0.3701101712904464,['30303']
4,0.37892689285327846,['30304']
5,0.3650979255752142,['30305']
5,0.3056862906842532,['30310']
5,0.18373508894305454,['30311']
5,0.20524048910161902,['30312']
5,0.1480543649383343,['30313']
4,0.16023462029789634,['30314']
5,0.14475681346296088,['30315']
5,0.35387574079566114,['30320']
5,0.22030200084487123,['30321']
5,0.24266016061507784,['30322']
5,0.17290369835392205,['30323']
4,0.1911624809626492,['30324']
5,0.1631261002249256,['30325']
4,0.2767455347036841,['30330']
4,0.13271701731324742,['30331']
4,0.14587971113583656,['30332']
4,0.10092946545557298,['30333']
3,0.11153642578176046,['30334']
4,0.0994191486706752,['30335']
5,0.31606431082797465,['30340']
5,0.15292222587890128,['30341']
5,0.17652268918464534,['30342']
5,0.11382607300563057,['30343']
4,0.12837156570628036,['30344']
5,0.10814046364945652,['30345']
5,0.20920675894783686,['30350']
5,0.1161821008643533,['30351']
5,0.12679937032908098,['30352']
5,0.09940172475967181,['30353']
4,0.10069093649420804,['30354']
5,0.09940729627306363,['30355']
5,0.5528096506836105,['30400']
5,0.5005050300014469,['30401']
5,0.5224034142608974,['30402']
5,0.5019682305335099,['30403']
4,0.4985913382900456,['30404']
5,0.49173496138293976,['30405']
5,0.4472051028435228,['30410']
5,0.31057768415199394,['30411']
5,0.3321112643897451,['30412']
5,0.2603716390765644,['30413']
4,0.2741138471650155,['30414']
5,0.26139830026597244,['30415']
5,0.48758309242998765,['30420']
5,0.34891256064577175,['30421']
5,0.37460893461578443,['30422']
5,0.2887355932178928,['30423']
4,0.3123341284234892,['30424']
5,0.27651156754359274,['30425']
4,0.41087430881726617,['30430']
4,0.23609388292874037,['30431']
4,0.26234428311580443,['30432']
4,0.19450448288154593,['30433']
3,0.205192723730208,['30434']
4,0.18939733067031206,['30435']
5,0.437840532438444,['30440']
5,0.2705325127872807,['30441']
5,0.30111138415149347,['30442']
5,0.21341301955780692,['30443']
4,0.2330932718716911,['30444']
5,0.2023361537976935,['30445']
5,0.3419647179324932,['30450']
5,0.22192163792069772,['30451']
5,0.23287638739049163,['30452']
5,0.19035049036238313,['30453']
4,0.19257462603172368,['30454']
5,0.19629951936172915,['30455']
4,0.02646439840979085,['30500']
4,0.023422132420400206,['30501']
4,0.023847303329371197,['30502']
4,0.022783840149921863,['30503']
3,0.02340870520895973,['30504']
4,0.02191084675241185,['30505']
4,0.01403752553412072,['30510']
4,0.006864339085845429,['30511']
4,0.007831729705548091,['30512']
4,0.005247210384466654,['30513']
3,0.005626259030179861,['30514']
4,0.005045742651930363,['30515']
4,0.018766487281651388,['30520']
4,0.009404553215944945,['30521']
4,0.0108454618288906,['30522']
4,0.0067219980566677155,['30523']
3,0.007643180489834191,['30524']
4,0.0061556685121712555,['30525']
3,0.01249335260605215,['30530']
3,0.00470353307893487,['30531']
3,0.005269451394698022,['30532']
3,0.0035125304537456116,['30533']
2,0.0037885313748264034,['30534']
3,0.003389387796330771,['30535']
4,0.016691100097812335,['30540']
4,0.0058483476101935895,['30541']
4,0.006880455901595208,['30542']
4,0.004166516815853451,['30543']
3,0.0046670754916867925,['30544']
4,0.003826888522077914,['30545']
4,0.007618571815458928,['30550']
4,0.003936049359260252,['30551']
4,0.004160496792557333,['30552']
4,0.003265617648930079,['30553']
3,0.003371507769627654,['30554']
4,0.003350907785312488,['30555']
5,0.7258282855316592,['31000']
5,0.7085464711834605,['31001']
5,0.6998847026906809,['31002']
5,0.6930404912947784,['31003']
4,0.7011484225637789,['31004']
5,0.7001999953139664,['31005']
5,0.6970487552264052,['31010']
5,0.6663075870599557,['31011']
5,0.6752102640290999,['31012']
5,0.6555759841261457,['31013']
4,0.6659819473910674,['31014']
5,0.6527768134297881,['31015']
5,0.7083387277330923,['31020']
5,0.6907453043996561,['31021']
5,0.6977022036565137,['31022']
5,0.6664535540481875,['31023']
4,0.6762757406728402,['31024']
5,0.6665956617806829,['31025']
4,0.6798914355293803,['31030']
4,0.6524892402716951,['31031']
4,0.6530510874429523,['31032']
4,0.6268342562747452,['31033']
3,0.6506550077569271,['31034']
4,0.6307811469397816,['31035']
5,0.7104794454927993,['31040']
5,0.6622400688608236,['31041']
5,0.6701709062208174,['31042']
5,0.6491178177718964,['31043']
4,0.650416942048975,['31044']
5,0.6368691780990501,['31045']
5,0.6557347005186489,['31050']
5,0.6467159120562269,['31051']
5,0.632649393483019,['31052']
5,0.6223117041147003,['31053']
4,0.6234891233464617,['31054']
5,0.6147476255080345,['31055']
5,0.2730427556391929,['31100']
5,0.23993705538254936,['31101']
5,0.24973486193939828,['31102']
5,0.2362074360900425,['31103']
4,0.24371066061222674,['31104']
5,0.23181605367353159,['31105']
5,0.13657950782186684,['31110']
5,0.04446582685839364,['31111']
5,0.05271315980598974,['31112']
5,0.030283029469309712,['31113']
4,0.03433018618591627,['31114']
5,0.029576714279417927,['31115']
5,0.18044589846011605,['31120']
5,0.057886419948056024,['31121']
5,0.07234038936871057,['31122']
5,0.03766296846272078,['31123']
4,0.0449365483057944,['31124']
5,0.03559340994941434,['31125']
4,0.11207096414555463,['31130']
4,0.02536943154563538,['31131']
4,0.02952200791153455,['31132']
4,0.018041324240257388,['31133']
3,0.019575611820657087,['31134']
4,0.01765176458246265,['31135']
5,0.1458654568486008,['31140']
5,0.030916167847275886,['31141']
5,0.0376703258879918,['31142']
5,0.020412194259556527,['31143']
4,0.022972892281776625,['31144']
5,0.019008583921718173,['31145']
5,0.07195437393007997,['31150']
5,0.022940028492336523,['31151']
5,0.024798189723849923,['31152']
5,0.017346900477479537,['31153']
4,0.018166980012318704,['31154']
5,0.018377424772405154,['31155']
5,0.4510981504411785,['31200']
5,0.4070131652972103,['31201']
5,0.41314546526115137,['31202']
5,0.39487393584793606,['31203']
4,0.39984585208676626,['31204']
5,0.3864936242987481,['31205']
5,0.26630153549864355,['31210']
5,0.0907499006385314,['31211']
5,0.10637388170028154,['31212']
5,0.06297119306594906,['31213']
4,0.06987658373237472,['31214']
5,0.061775359130099274,['31215']
5,0.32100799755582937,['31220']
5,0.11664909149978268,['31221']
5,0.13961465157755323,['31222']
5,0.07829458770610485,['31223']
4,0.09101515443296382,['31224']
5,0.07124414040852492,['31225']
4,0.21372487808583737,['31230']
4,0.05204761395499661,['31231']
4,0.06062418625869294,['31232']
4,0.03674978410434729,['31233']
3,0.039594672081700345,['31234']
4,0.035903111745828956,['31235']
5,0.2718465037741001,['31240']
5,0.061628893771601245,['31241']
5,0.07706250551693132,['31242']
5,0.04168387154831867,['31243']
4,0.04757631577891755,['31244']
5,0.039577032288987415,['31245']
5,0.14981662279780825,['31250']
5,0.04732582477340217,['31251']
5,0.05190232939429031,['31252']
5,0.03656913777453117,['31253']
4,0.03673255867125487,['31254']
5,0.03843144331038055,['31255']
5,0.20592958519544222,['31300']
5,0.1843599501604116,['31301']
5,0.18243912882475205,['31302']
5,0.1734959135256749,['31303']
4,0.18252407683164265,['31304']
5,0.1698089310463265,['31305']
5,0.07858666544783259,['31310']
5,0.018014375168654017,['31311']
5,0.021734607185984207,['31312']
5,0.011751504001127825,['31313']
4,0.013264944697213281,['31314']
5,0.011487368124103819,['31315']
5,0.10809073973860993,['31320']
5,0.02359756941876734,['31321']
5,0.03048021005234815,['31322']
5,0.014873463034323726,['31323']
4,0.017418147689145413,['31324']
5,0.013383301104101412,['31325']
4,0.057427793850703804,['31330']
4,0.009578997508182122,['31331']
4,0.011510024924796997,['31332']
4,0.006592115020716027,['31333']
3,0.007266807755176729,['31334']
4,0.006487982338039013,['31335']
5,0.07949409280357404,['31340']
5,0.011828229241408897,['31341']
5,0.014490427932658315,['31342']
5,0.00764321005975182,['31343']
4,0.008503842966236925,['31344']
5,0.007172951584080712,['31345']
5,0.034548727977878835,['31350']
5,0.008856384344326966,['31351']
5,0.009381966305314085,['31352']
5,0.006524196033544672,['31353']
4,0.006720987771998544,['31354']
5,0.006860784473660027,['31355']
5,0.34540353818477615,['31400']
5,0.3122275982929527,['31401']
5,0.31375446312352534,['31402']
5,0.301628455141862,['31403']
4,0.3176033740945596,['31404']
5,0.28920686465266915,['31405']
5,0.1530630108805453,['31410']
5,0.03635392874404836,['31411']
5,0.04342854966618319,['31412']
5,0.023631797839317722,['31413']
4,0.02635606387117972,['31414']
5,0.02294376020599909,['31415']
5,0.2059676491141853,['31420']
5,0.04727855776355611,['31421']
5,0.06012295542838304,['31422']
5,0.02934912276440823,['31423']
4,0.03478212140013477,['31424']
5,0.0264721581834047,['31425']
4,0.11202394930651607,['31430']
4,0.019244152798552613,['31431']
4,0.022860719378422895,['31432']
4,0.013043046631141397,['31433']
3,0.014417170838800408,['31434']
4,0.012985999654264708,['31435']
5,0.1514725203167267,['31440']
5,0.023672803599521588,['31441']
5,0.029229073856497735,['31442']
5,0.015029960541272843,['31443']
4,0.017612569061408147,['31444']
5,0.014573063985291557,['31445']
5,0.07037077038893315,['31450']
5,0.017890354131058783,['31451']
5,0.018869598319395955,['31452']
5,0.013026499371952792,['31453']
4,0.01336454442275891,['31454']
5,0.013951387371528458,['31455']
4,0.007599357690429732,['31500']
4,0.00676381859465308,['31501']
4,0.006902040662466635,['31502']
4,0.006548388465348279,['31503']
3,0.006702586840862563,['31504']
4,0.006199783445159733,['31505']
4,0.002745935074015047,['31510']
4,0.0006661669022864414,['31511']
4,0.0007991103739223062,['31512']
4,0.00044519918131408404,['31513']
3,0.0004981640973110515,['31514']
4,0.0004315405178366868,['31515']
4,0.004042384854776952,['31520']
4,0.0009000521831731187,['31521']
4,0.0011365591622244234,['31522']
4,0.0005589674163057077,['31523']
3,0.0006625054755761911,['31524']
4,0.0005154684117093831,['31525']
3,0.0020498477410579156,['31530']
3,0.00036167245472853033,['31531']
3,0.0004279214594169009,['31532']
3,0.00025059886720154423,['31533']
2,0.00027454109181655555,['31534']
3,0.00024642245533754067,['31535']
4,0.0029621434782884934,['31540']
4,0.0004450534126941876,['31541']
4,0.0005599306433895618,['31542']
4,0.0002878624140874592,['31543']
3,0.0003307598818274991,['31544']
4,0.00027105704067353545,['31545']
4,0.001218830988671406,['31550']
4,0.0003317843428890151,['31551']
4,0.00035271510555445344,['31552']
4,0.0002457310764655222,['31553']
3,0.00025440251974354576,['31554']
4,0.00025950042144945614,['31555']
5,0.7267781448250151,['32000']
5,0.7173622493809658,['32001']
5,0.725398772862783,['32002']
5,0.7120939255858136,['32003']
4,0.7084293402447707,['32004']
5,0.7177069698121102,['32005']
5,0.70481012447492,['32010']
5,0.6916527039669427,['32011']
5,0.6933810734179366,['32012']
5,0.6820889446850245,['32013']
4,0.671408857151906,['32014']
5,0.668798233846843,['32015']
5,0.7159733472479477,['32020']
5,0.6995851165109389,['32021']
5,0.7045445899757772,['32022']
5,0.6914698003072212,['32023']
4,0.6885219616928719,['32024']
5,0.6910623063713117,['32025']
4,0.6989797034595251,['32030']
4,0.6739360280967978,['32031']
4,0.6724357053197875,['32032']
4,0.6498089061285078,['32033']
3,0.6513789956198589,['32034']
4,0.6396715477885715,['32035']
5,0.7129097264438196,['32040']
5,0.6851936207486244,['32041']
5,0.6925669328974101,['32042']
5,0.6620088113506479,['32043']
4,0.6779305892937236,['32044']
5,0.6621483087774511,['32045']
5,0.667633596005104,['32050']
5,0.6577744264894861,['32051']
5,0.65540628658088,['32052']
5,0.6388970604419802,['32053']
4,0.6379593020071931,['32054']
5,0.6521859510355915,['32055']
5,0.31545593136544603,['32100']
5,0.2911131689673056,['32101']
5,0.28899735010456123,['32102']
5,0.27907563967079324,['32103']
4,0.2841121204730107,['32104']
5,0.2683940017560369,['32105']
5,0.1704817563878391,['32110']
5,0.058409049495558564,['32111']
5,0.06862405204563715,['32112']
5,0.03970420689081747,['32113']
4,0.044128114918092584,['32114']
5,0.03891191973557388,['32115']
5,0.21470143254729246,['32120']
5,0.0742401272665313,['32121']
5,0.09213153289892453,['32122']
5,0.049895543357749275,['32123']
4,0.056053339310276167,['32124']
5,0.046260426686702535,['32125']
4,0.13921069733456193,['32130']
4,0.03240801954402488,['32131']
4,0.038506151190459956,['32132']
4,0.022973409444972778,['32133']
3,0.02579088473314638,['32134']
4,0.022796905335411937,['32135']
5,0.17904640225693316,['32140']
5,0.04006198282541023,['32141']
5,0.048931148685190294,['32142']
5,0.02703779980317032,['32143']
4,0.029989625135111327,['32144']
5,0.02535536264755709,['32145']
5,0.09084138881320532,['32150']
5,0.030255186220485744,['32151']
5,0.03088344929939126,['32152']
5,0.02241747854671507,['32153']
4,0.023344900605566682,['32154']
5,0.02426786792883895,['32155']
5,0.4836336535599117,['32200']
5,0.4304794568617628,['32201']
5,0.4406090446888864,['32202']
5,0.4290091639837754,['32203']
4,0.42960405927521633,['32204']
5,0.41825442797683116,['32205']
5,0.3078071501605315,['32210']
5,0.11425986042414575,['32211']
5,0.1342181603896519,['32212']
5,0.07729500353653525,['32213']
4,0.0879082318326294,['32214']
5,0.0782070439203641,['32215']
5,0.3583009121521137,['32220']
5,0.14338197904853248,['32221']
5,0.1701485148827703,['32222']
5,0.09538843620133054,['32223']
4,0.11212796751890092,['32224']
5,0.0892108127502106,['32225']
4,0.2557348865831801,['32230']
4,0.0655235214804625,['32231']
4,0.07626666649288147,['32232']
4,0.04677810702535305,['32233']
3,0.0514809967899492,['32234']
4,0.04659760865588878,['32235']
5,0.3035145244916075,['32240']
5,0.07873921348726058,['32241']
5,0.09412244017446635,['32242']
5,0.05422620596788818,['32243']
4,0.06011495020925172,['32244']
5,0.05025072870374847,['32245']
5,0.18237154318417237,['32250']
5,0.06112505230879076,['32251']
5,0.06481666002569227,['32252']
5,0.045799486417566405,['32253']
4,0.04714475601302783,['32254']
5,0.048498851087932934,['32255']
5,0.24209632194421052,['32300']
5,0.2177558967484008,['32301']
5,0.21857268185905754,['32302']
5,0.20687911619692037,['32303']
4,0.22058198462909973,['32304']
5,0.19702795228762415,['32305']
5,0.10036859163546631,['32310']
5,0.02302708943451308,['32311']
5,0.02758094618420243,['32312']
5,0.015156389429203287,['32313']
4,0.017249101190781657,['32314']
5,0.014623763917873421,['32315']
5,0.13715045845940999,['32320']
5,0.031055892446032574,['32321']
5,0.03839889748868089,['32322']
5,0.018901732016676127,['32323']
4,0.022557880981051374,['32324']
5,0.017798315514610478,['32325']
4,0.07133443854790492,['32330']
4,0.012316252676282911,['32331']
4,0.01455790940532147,['32332']
4,0.008721575955844434,['32333']
3,0.009431506894708027,['32334']
4,0.008499925767103622,['32335']
5,0.09905866931325087,['32340']
5,0.01500614290745853,['32341']
5,0.018695339107698942,['32342']
5,0.009818014821896122,['32343']
4,0.011405328772548708,['32344']
5,0.009226582408561708,['32345']
5,0.04430373342930721,['32350']
5,0.01135090666428691,['32351']
5,0.012153807397750504,['32352']
5,0.008478810274037277,['32353']
4,0.008635222561940109,['32354']
5,0.009100327853998886,['32355']
5,0.3805610395009073,['32400']
5,0.33972914176731495,['32401']
5,0.35005658462642797,['32402']
5,0.3446666471855994,['32403']
4,0.3395111325223715,['32404']
5,0.33057277906357185,['32405']
5,0.18446878384224724,['32410']
5,0.04582453873922368,['32411']
5,0.05477857505239794,['32412']
5,0.03001180653585635,['32413']
4,0.033913659199570984,['32414']
5,0.03009769696847456,['32415']
5,0.2287074094685744,['32420']
5,0.059295343219036546,['32421']
5,0.07627310157821386,['32422']
5,0.037551246243177044,['32423']
4,0.04400755305792078,['32424']
5,0.035361053511933145,['32425']
4,0.1358793335350178,['32430']
4,0.02444037999901647,['32431']
