diff_n_comp,res,z
3,0.9289693620368478,['43412']
3,0.9607486212476335,['43413']
2,0.9571891075246282,['43414']
3,0.9600203537175962,['43415']
3,0.6495314034625634,['43420']
3,0.9306992346566624,['43421']
3,0.9109714651107572,['43422']
3,0.9583919762253097,['43423']
2,0.9505638675113016,['43424']
3,0.9612176555726726,['43425']
2,0.8258470231051601,['43430']
2,0.9683615989156119,['43431']
2,0.9643621357869144,['43432']
2,0.9768960454114078,['43433']
1,0.9753807046482257,['43434']
2,0.9761129257772853,['43435']
3,0.7661597059048686,['43440']
3,0.9647179697002493,['43441']
3,0.9573124775488946,['43442']
3,0.9759104499056481,['43443']
2,0.9732368048513546,['43444']
3,0.9767353224743194,['43445']
3,0.8724865029821521,['43450']
3,0.964884743724257,['43451']
3,0.9641501647388329,['43452']
3,0.9739248571010546,['43453']
2,0.9735888650779126,['43454']
3,0.9716443366945985,['43455']
2,0.4390029493986392,['43500']
2,0.4645100881721079,['43501']
2,0.4536465907249121,['43502']
2,0.4798386470281589,['43503']
1,0.4723299804631589,['43504']
2,0.4938021713648653,['43505']
2,0.659251865381354,['43510']
2,0.8918838621246046,['43511']
2,0.8829292119183576,['43512']
2,0.9214319762291003,['43513']
1,0.9177929584752205,['43514']
2,0.9176138642767838,['43515']
2,0.6165951988675646,['43520']
2,0.8968853534647021,['43521']
2,0.8792511895902438,['43522']
2,0.9275405281421503,['43523']
1,0.9209543912617815,['43524']
2,0.9283787523451982,['43525']
1,0.764372044737229,['43530']
1,0.9344143764758018,['43531']
1,0.9305983946486178,['43532']
1,0.9469707666492898,['43533']
0,0.9456414374415014,['43534']
1,0.9454234189477202,['43535']
2,0.7351556543462894,['43540']
2,0.9368997513850438,['43541']
2,0.9298430528522756,['43542']
2,0.9494089263250728,['43543']
1,0.9469077568147937,['43544']
2,0.9496319329031928,['43545']
2,0.7601164496249562,['43550']
2,0.9189944392727513,['43551']
2,0.9177854987759213,['43552']
2,0.9366614596191414,['43553']
1,0.936643560750998,['43554']
2,0.9323111870080399,['43555']
4,0.020042597346615922,['44000']
4,0.02630697165349587,['44001']
4,0.02469763905958866,['44002']
4,0.02772308917558066,['44003']
3,0.02913588709496853,['44004']
4,0.02764851042531821,['44005']
4,0.038886093424105,['44010']
4,0.0613000951192768,['44011']
4,0.05896520986922809,['44012']
4,0.06666295149443914,['44013']
3,0.0518696588282304,['44014']
4,0.070278835504999,['44015']
4,0.031993628186969165,['44020']
4,0.05299746079788166,['44021']
4,0.05055062272062229,['44022']
4,0.056313436471698224,['44023']
3,0.05638237306894366,['44024']
4,0.07239234025208323,['44025']
3,0.04210046617294719,['44030']
3,0.06862647538985374,['44031']
3,0.07684706944332431,['44032']
3,0.08006079889614658,['44033']
2,0.06760109097001155,['44034']
3,0.0784182379212539,['44035']
4,0.03664853900404863,['44040']
4,0.06477871523055229,['44041']
4,0.061584814288672116,['44042']
4,0.0669176502210666,['44043']
3,0.0783689795580448,['44044']
4,0.07131703014979289,['44045']
4,0.036632493201244266,['44050']
4,0.062265602970826575,['44051']
4,0.06803016257142884,['44052']
4,0.06808759243182666,['44053']
3,0.07593678940956831,['44054']
4,0.07074296802553844,['44055']
4,0.23745997088717746,['44100']
4,0.2655239876608689,['44101']
4,0.26816181040089127,['44102']
4,0.2792960594882119,['44103']
3,0.2605761995585919,['44104']
4,0.29254412294421644,['44105']
4,0.48297258183147734,['44110']
4,0.8182769850086156,['44111']
4,0.8001368132847392,['44112']
4,0.8731070883376735,['44113']
3,0.86512118526871,['44114']
4,0.8693735022744377,['44115']
4,0.40594096065513113,['44120']
4,0.8084200287878966,['44121']
4,0.7730826127484313,['44122']
4,0.8721897453987247,['44123']
3,0.8555625085751403,['44124']
4,0.8768431931229053,['44125']
3,0.6089435260785083,['44130']
3,0.8935025409758659,['44131']
3,0.8840766019254291,['44132']
3,0.9178699513769848,['44133']
2,0.9141790751336468,['44134']
3,0.915964268996363,['44135']
4,0.5407281018477733,['44140']
4,0.8912293236363749,['44141']
4,0.8729414649540239,['44142']
4,0.9183449277119544,['44143']
3,0.9113041098997653,['44144']
4,0.920185429454349,['44145']
4,0.6559798661290072,['44150']
4,0.8784281398668335,['44151']
4,0.8762322051417385,['44152']
4,0.9054538042129913,['44153']
3,0.9044203394933383,['44154']
4,0.8983958846161281,['44155']
4,0.19156972639784556,['44200']
4,0.23219364409713558,['44201']
4,0.22711008286436835,['44202']
4,0.24054541741627405,['44203']
3,0.22435275756940976,['44204']
4,0.255647787219981,['44205']
4,0.45940901439918674,['44210']
4,0.8277905627322639,['44211']
4,0.7991580208411561,['44212']
4,0.8845728340600326,['44213']
3,0.8742837735489475,['44214']
4,0.8842559931551126,['44215']
4,0.3679571146387269,['44220']
4,0.7981653620054927,['44221']
4,0.7501500934100732,['44222']
4,0.8743652190370864,['44223']
3,0.8525151181588593,['44224']
4,0.8823258484413448,['44225']
3,0.5932644300443253,['44230']
3,0.905682026197003,['44231']
3,0.8921753870830295,['44232']
3,0.9319383586678113,['44233']
2,0.9268896102982501,['44234']
3,0.9315709685152808,['44235']
4,0.4945900924309119,['44240']
4,0.8934843431783345,['44241']
4,0.8712746762427832,['44242']
4,0.9279071048125199,['44243']
3,0.9189806361374878,['44244']
4,0.9316300046734481,['44245']
4,0.6858951622530067,['44250']
4,0.8987755438013861,['44251']
4,0.8971387851212147,['44252']
4,0.9244604755902219,['44253']
3,0.9241220051673986,['44254']
4,0.9184564456193453,['44255']
4,0.45063744001349737,['44300']
4,0.4815104336715242,['44301']
4,0.46942425444910874,['44302']
4,0.49329220811467633,['44303']
3,0.4791950182878104,['44304']
4,0.5191848843848702,['44305']
4,0.720469052349866,['44310']
4,0.9267624983086387,['44311']
4,0.9179257602403134,['44312']
4,0.9504304950803234,['44313']
3,0.9473200363552272,['44314']
4,0.949432252240666,['44315']
4,0.653903914097541,['44320']
4,0.9232026990781224,['44321']
4,0.9052120189905297,['44322']
4,0.9511938499859289,['44323']
3,0.9444726004155191,['44324']
4,0.9530881240911164,['44325']
3,0.8137225988674412,['44330']
3,0.9598908251763553,['44331']
3,0.9553877499257398,['44332']
3,0.9691004752810557,['44333']
2,0.9677694688444294,['44334']
3,0.9682727686367044,['44335']
4,0.7657656081818297,['44340']
4,0.9586486869406174,['44341']
4,0.9514016256804314,['44342']
4,0.9694129520843773,['44343']
3,0.9668711494066847,['44344']
4,0.9700628163251895,['44345']
4,0.8421860548482303,['44350']
4,0.9530436498770682,['44351']
4,0.9517919681994236,['44352']
4,0.9641150099063589,['44353']
3,0.9638287035836097,['44354']
4,0.9612516305214404,['44355']
4,0.39294323296302247,['44400']
4,0.42229082984328964,['44401']
4,0.4054485891923524,['44402']
4,0.4427315735513497,['44403']
3,0.4213227470170266,['44404']
4,0.4632514012334297,['44405']
4,0.6967599913942406,['44410']
4,0.9308734961909316,['44411']
4,0.9190811806625413,['44412']
4,0.9555950468635165,['44413']
3,0.9506471398427977,['44414']
4,0.9549476885966638,['44415']
4,0.6062838538580774,['44420']
4,0.9181322668699298,['44421']
4,0.8946384440798585,['44422']
4,0.9511228143923387,['44423']
3,0.9422473378987486,['44424']
4,0.955623706740361,['44425']
3,0.8017880423838196,['44430']
3,0.9645863349211259,['44431']
3,0.959160892458543,['44432']
3,0.9748493443200926,['44433']
2,0.9726146616993708,['44434']
3,0.9741520583402007,['44435']
4,0.7282138198649123,['44440']
4,0.9599673615601377,['44441']
4,0.9505545664260225,['44442']
4,0.9733420293657516,['44443']
3,0.9696689737550317,['44444']
4,0.973907052905548,['44445']
4,0.8606324425258475,['44450']
4,0.9604266662834743,['44451']
4,0.9608008138958228,['44452']
4,0.9715506684662976,['44453']
3,0.9711362905314784,['44454']
4,0.9690547966397386,['44455']
3,0.4469988246747522,['44500']
3,0.468938371057326,['44501']
3,0.46706279385219746,['44502']
3,0.4861595202882559,['44503']
2,0.4657894332684805,['44504']
3,0.501717676312626,['44505']
3,0.6697797436303837,['44510']
3,0.8938425707497684,['44511']
3,0.8843232905606762,['44512']
3,0.9231096021509947,['44513']
2,0.9197208870145921,['44514']
3,0.9195291946571709,['44515']
3,0.6234631990382952,['44520']
3,0.8984742673699705,['44521']
3,0.8820254902257467,['44522']
3,0.9292593175359308,['44523']
2,0.9224439792827732,['44524']
3,0.9299721469930381,['44525']
2,0.7667258978776245,['44530']
2,0.935668642581251,['44531']
2,0.9319874869400735,['44532']
2,0.9481688717887665,['44533']
1,0.9468473520604368,['44534']
2,0.9466446208833118,['44535']
3,0.7382345962067366,['44540']
3,0.9383532752240722,['44541']
3,0.931508723139767,['44542']
3,0.9505897551572234,['44543']
2,0.9480963400088335,['44544']
3,0.9507273550816279,['44545']
3,0.7639002890547142,['44550']
3,0.9208967752508139,['44551']
3,0.9194711455318921,['44552']
3,0.9381301939855102,['44553']
2,0.9378700836299713,['44554']
3,0.9337814932895544,['44555']
4,0.024314423551226014,['45000']
4,0.01984993441786881,['45001']
4,0.018056268324943323,['45002']
4,0.02310234262678365,['45003']
3,0.02845983463886997,['45004']
4,0.02474447566196788,['45005']
4,0.031641951219678284,['45010']
4,0.05957348043943366,['45011']
4,0.04647482102149295,['45012']
4,0.06584504044715575,['45013']
3,0.06808036505622064,['45014']
4,0.06501196012613761,['45015']
4,0.03261282180371199,['45020']
4,0.04303999991970622,['45021']
4,0.056775857033158295,['45022']
4,0.07327090009413398,['45023']
3,0.06771294546392903,['45024']
4,0.062167068879980504,['45025']
3,0.04918708798227172,['45030']
3,0.07602175947064217,['45031']
3,0.07066517401661254,['45032']
3,0.07905951221089716,['45033']
2,0.08852001511977767,['45034']
3,0.0829001839040535,['45035']
4,0.04120514210090484,['45040']
4,0.06869332973488064,['45041']
4,0.06858115285406698,['45042']
4,0.07662596975464651,['45043']
3,0.07799184215329232,['45044']
4,0.0866610199659982,['45045']
4,0.040736515406523406,['45050']
4,0.07319175566048616,['45051']
4,0.07412924280418597,['45052']
4,0.0790148248334324,['45053']
3,0.08120638764821927,['45054']
4,0.0781759526029293,['45055']
4,0.2459011748042337,['45100']
4,0.2763138873689725,['45101']
4,0.2563860492953353,['45102']
4,0.2845230760452885,['45103']
3,0.28267278971662096,['45104']
4,0.2914364944815881,['45105']
4,0.47708967837277316,['45110']
4,0.8082088915521617,['45111']
4,0.790477333052399,['45112']
4,0.8623860705208592,['45113']
3,0.8537911148754864,['45114']
4,0.8570339078009594,['45115']
4,0.4094340278122295,['45120']
4,0.8040436078841383,['45121']
4,0.7694478359873994,['45122']
4,0.8647555540538303,['45123']
3,0.8499286521386122,['45124']
4,0.8695992028614887,['45125']
3,0.6084557827039225,['45130']
3,0.8839876280680365,['45131']
3,0.8749938322242053,['45132']
3,0.9078486022523661,['45133']
2,0.9045165177798168,['45134']
3,0.9058464581774718,['45135']
4,0.5470327901781722,['45140']
4,0.8837391718033711,['45141']
4,0.8679882072896666,['45142']
4,0.9093879875998652,['45143']
3,0.9037091084770847,['45144']
4,0.9112640606323418,['45145']
4,0.6322987605393926,['45150']
4,0.8634104386509233,['45151']
4,0.860985640059083,['45152']
4,0.8923712855857688,['45153']
3,0.8918819516546987,['45154']
4,0.8847841290493293,['45155']
4,0.22798107683336125,['45200']
4,0.26123320357663327,['45201']
4,0.252086527806897,['45202']
4,0.2722177014889651,['45203']
3,0.26397988162909153,['45204']
4,0.2918830802509267,['45205']
4,0.5012009652189457,['45210']
4,0.8427057874917538,['45211']
4,0.8220358344681689,['45212']
4,0.8931832343054821,['45213']
3,0.8836195563121446,['45214']
4,0.8910870787869009,['45215']
4,0.4091356650571119,['45220']
4,0.8230597596397665,['45221']
4,0.7853381606120231,['45222']
4,0.8875083197963202,['45223']
3,0.8709719325635623,['45224']
4,0.8947639056766377,['45225']
3,0.6266838963452931,['45230']
3,0.9118698360325621,['45231']
3,0.9019311828877583,['45232']
3,0.934339823038192,['45233']
2,0.9305394542253316,['45234']
3,0.9333805654644374,['45235']
4,0.5480718492393,['45240']
4,0.9049202179222283,['45241']
4,0.8857358213225743,['45242']
4,0.9327190591737247,['45243']
3,0.9257224170852425,['45244']
4,0.9350473154663203,['45245']
4,0.6989897591912401,['45250']
4,0.9023521590441793,['45251']
4,0.9004779270204833,['45252']
4,0.9256735429495139,['45253']
3,0.9251593265543222,['45254']
4,0.9197278533554558,['45255']
4,0.4628766548080863,['45300']
4,0.49083818792915695,['45301']
4,0.48546934970653577,['45302']
4,0.5072160017365758,['45303']
3,0.5061098060739705,['45304']
4,0.5331818741170127,['45305']
4,0.7187298763137029,['45310']
4,0.9219761244365855,['45311']
4,0.9133965076024138,['45312']
4,0.9462638625108067,['45313']
3,0.942561709139519,['45314']
4,0.9433419641095333,['45315']
4,0.6596302273313392,['45320']
4,0.9214358754444649,['45321']
4,0.9039356813365275,['45322']
4,0.947481098559537,['45323']
3,0.9417066470153339,['45324']
4,0.9496761453115959,['45325']
3,0.8083549724509562,['45330']
3,0.9554416599377498,['45331']
3,0.9513147674460415,['45332']
3,0.9650852168808599,['45333']
2,0.9636336875716898,['45334']
3,0.964147848881825,['45335']
4,0.771336099074253,['45340']
4,0.9555788580469949,['45341']
4,0.9485419372105787,['45342']
4,0.9660276886396456,['45343']
3,0.9637298113528524,['45344']
4,0.9662650436342922,['45345']
4,0.8278824202426445,['45350']
4,0.9465788167308706,['45351']
4,0.9457807540948111,['45352']
4,0.9591136973036728,['45353']
3,0.958990168861292,['45354']
4,0.955753841037207,['45355']
4,0.4483632917113189,['45400']
4,0.4759471447953296,['45401']
4,0.4687010563585887,['45402']
4,0.494245012280252,['45403']
3,0.4813039352423641,['45404']
4,0.5194665081387999,['45405']
4,0.7346550729713035,['45410']
4,0.9375964783910175,['45411']
4,0.9284750640713514,['45412']
4,0.958678057019182,['45413']
3,0.9540807509559338,['45414']
4,0.9574960324081078,['45415']
4,0.6526153530634522,['45420']
4,0.9292701953622661,['45421']
4,0.9122347788507839,['45422']
4,0.9571146101121333,['45423']
3,0.9492685662202841,['45424']
4,0.9592181895365084,['45425']
3,0.8249953744408604,['45430']
3,0.9656688785831593,['45431']
3,0.9617476098196064,['45432']
3,0.9749977142240257,['45433']
2,0.9734650910698791,['45434']
3,0.9750372598416815,['45435']
4,0.7665478440051999,['45440']
4,0.9637198611517528,['45441']
4,0.9566339763949825,['45442']
4,0.9743565347567927,['45443']
3,0.9722656119399009,['45444']
4,0.9754571592081959,['45445']
4,0.867395619440198,['45450']
4,0.9619513216746624,['45451']
4,0.9623498708074476,['45452']
4,0.9714036153780796,['45453']
3,0.97085742433515,['45454']
4,0.968938101296496,['45455']
3,0.3942744980433813,['45500']
3,0.4177178766647058,['45501']
3,0.4091796164409921,['45502']
3,0.43269354237638413,['45503']
2,0.42641531271786826,['45504']
3,0.4480925259311384,['45505']
3,0.618630507865195,['45510']
3,0.8704240667510049,['45511']
3,0.8595288256776954,['45512']
3,0.9056936351117149,['45513']
2,0.9023273097650562,['45514']
3,0.902257857401788,['45515']
3,0.5739959869201694,['45520']
3,0.8773790239118865,['45521']
3,0.8580205094097809,['45522']
3,0.9137649495088624,['45523']
2,0.9053300394502884,['45524']
3,0.9138028170768749,['45525']
2,0.7279698428648658,['45530']
2,0.9213208774765558,['45531']
2,0.916389156104146,['45532']
2,0.936125647721579,['45533']
1,0.9345341828309475,['45534']
2,0.9344253237695609,['45535']
3,0.6963284966991965,['45540']
3,0.9243036435974777,['45541']
3,0.9162774913327724,['45542']
3,0.939120657578198,['45543']
2,0.9362579119557959,['45544']
3,0.9393051382017775,['45545']
3,0.7199598444863337,['45550']
3,0.9033571038017556,['45551']
3,0.9018347873590419,['45552']
3,0.9241380424965276,['45553']
2,0.9240446326299337,['45554']
3,0.918940598409382,['45555']
5,0.0031436064081915437,['50000']
5,0.005015286248761802,['50001']
5,0.003497337604937515,['50002']
5,0.004757846542503741,['50003']
4,0.004016511858121376,['50004']
5,0.006280483895707714,['50005']
5,0.008387245082262481,['50010']
5,0.017888117207600095,['50011']
5,0.016085937749773842,['50012']
5,0.020304380560655165,['50013']
4,0.021245901889459535,['50014']
5,0.02583178042411376,['50015']
5,0.008288301228275185,['50020']
5,0.019464292548835742,['50021']
5,0.015224245978559606,['50022']
5,0.027284141816952257,['50023']
4,0.02690500211559268,['50024']
5,0.02727338322873683,['50025']
4,0.008234136140156813,['50030']
4,0.02349783468017823,['50031']
4,0.026982036708558844,['50032']
4,0.030084217769202438,['50033']
3,0.03387489155330633,['50034']
4,0.03188321779555646,['50035']
5,0.00915431105795833,['50040']
5,0.02441406642337224,['50041']
5,0.019407922013705597,['50042']
5,0.03505536707568908,['50043']
4,0.03134039602768656,['50044']
5,0.029197276333790354,['50045']
5,0.013030585858766135,['50050']
5,0.027712418222277414,['50051']
5,0.021640632989534635,['50052']
5,0.027423150150198534,['50053']
4,0.027767180464328,['50054']
5,0.02388707536969607,['50055']
5,0.02249349208788043,['50100']
5,0.03409990137004176,['50101']
5,0.030614038339629446,['50102']
5,0.03648213467654957,['50103']
4,0.04059590611967273,['50104']
5,0.04028369893477173,['50105']
5,0.06405442155485598,['50110']
5,0.19264145115942596,['50111']
5,0.17983994439838377,['50112']
5,0.2508761174796402,['50113']
4,0.24272696034859104,['50114']
5,0.24566959509726558,['50115']
5,0.04227387274159514,['50120']
5,0.17084885637101174,['50121']
5,0.14916819013924415,['50122']
5,0.24214426784697962,['50123']
4,0.2222367488914519,['50124']
5,0.2554599626118943,['50125']
4,0.08812677706725457,['50130']
4,0.28282908104676924,['50131']
4,0.270225394971074,['50132']
4,0.35203449742261966,['50133']
3,0.34450043316677786,['50134']
4,0.359717784904619,['50135']
5,0.0789509592756885,['50140']
5,0.27958077471590126,['50141']
5,0.2416206237460081,['50142']
5,0.35116153997797467,['50143']
4,0.3211643750534514,['50144']
5,0.3522885353103353,['50145']
5,0.1176843983827071,['50150']
5,0.27109411671213474,['50151']
5,0.270342376227288,['50152']
5,0.3304686984335964,['50153']
4,0.32459474723054255,['50154']
5,0.3149431971326663,['50155']
5,0.01959693889587254,['50200']
5,0.03299604846957197,['50201']
5,0.025385997572943828,['50202']
5,0.037183631163923925,['50203']
4,0.03388528007515861,['50204']
5,0.036469517342238814,['50205']
5,0.04992627036746498,['50210']
5,0.16178436998041326,['50211']
5,0.1438700681441345,['50212']
5,0.23126637599488145,['50213']
4,0.21356501542897086,['50214']
5,0.23181984193958033,['50215']
5,0.04272282344493334,['50220']
5,0.1470610929217932,['50221']
5,0.11919813024367766,['50222']
5,0.20996028208508744,['50223']
4,0.195334403771743,['50224']
5,0.22878560401794795,['50225']
4,0.07930872113125571,['50230']
4,0.26185364851786197,['50231']
4,0.24048473973887954,['50232']
4,0.33766876525009853,['50233']
3,0.3194691940509551,['50234']
4,0.344475711573893,['50235']
5,0.05831933059464767,['50240']
5,0.2502516731558432,['50241']
5,0.198777889433305,['50242']
5,0.31966653116439736,['50243']
4,0.2846522526922331,['50244']
5,0.3274189214629545,['50245']
5,0.10541056442541075,['50250']
5,0.2623057781328567,['50251']
5,0.2548965719625904,['50252']
5,0.3184131939547414,['50253']
4,0.3214768299430185,['50254']
5,0.3070115293521446,['50255']
5,0.04749693195921695,['50300']
5,0.07429408127058017,['50301']
5,0.06666426613681549,['50302']
5,0.07777349382689693,['50303']
4,0.07658374933712943,['50304']
5,0.08328000888665292,['50305']
5,0.11807855827496481,['50310']
5,0.3737295707866689,['50311']
5,0.3348763448532774,['50312']
5,0.46740709912737544,['50313']
4,0.445267083765243,['50314']
5,0.4645752502494626,['50315']
5,0.10197711456632924,['50320']
5,0.3389856337533904,['50321']
5,0.3037727859399874,['50322']
5,0.4568810540020678,['50323']
4,0.41840926564419934,['50324']
5,0.46952018329665873,['50325']
4,0.1873670056876777,['50330']
4,0.5186718444311782,['50331']
4,0.49164584251989574,['50332']
4,0.5953922193785097,['50333']
3,0.5807090749854221,['50334']
4,0.5917560968223937,['50335']
5,0.14398802336179956,['50340']
5,0.49819321093848734,['50341']
5,0.4445057384589464,['50342']
5,0.5929861262909426,['50343']
4,0.5595968423034073,['50344']
5,0.6010170796774651,['50345']
5,0.2215048042003588,['50350']
5,0.4929982719805886,['50351']
5,0.4880351901837845,['50352']
5,0.5656033428001687,['50353']
4,0.5635207493571093,['50354']
5,0.5417720794524642,['50355']
5,0.03650138230836569,['50400']
5,0.058603890222546424,['50401']
5,0.061372731819761134,['50402']
5,0.07011105290126614,['50403']
4,0.06733576818196746,['50404']
5,0.06512101988096332,['50405']
5,0.10838240802970099,['50410']
5,0.3169556072938191,['50411']
5,0.29068662594177236,['50412']
5,0.43202951951411,['50413']
4,0.39893138606809203,['50414']
5,0.42897694765634786,['50415']
5,0.08530887136972128,['50420']
5,0.27716978943061643,['50421']
5,0.2308402357466076,['50422']
5,0.39820345775807275,['50423']
4,0.34133426512356607,['50424']
5,0.4258455740391145,['50425']
4,0.14570101279247297,['50430']
4,0.47524180262901733,['50431']
4,0.446222432782321,['50432']
4,0.5781703071833358,['50433']
3,0.5619336244894662,['50434']
4,0.5814852425019826,['50435']
5,0.11140878768876822,['50440']
5,0.4399365051085474,['50441']
5,0.38708289548857183,['50442']
5,0.558572951173511,['50443']
4,0.5144721454656503,['50444']
5,0.5755989631738172,['50445']
5,0.2104804969248881,['50450']
5,0.48082794894601344,['50451']
5,0.4736424923221743,['50452']
5,0.5595315157082957,['50453']
4,0.5584589287549715,['50454']
5,0.5408116539683884,['50455']
4,0.05958706506991356,['50500']
4,0.08195102987618393,['50501']
4,0.07669023164838763,['50502']
4,0.09798299005186485,['50503']
3,0.08611789571954813,['50504']
4,0.08590645923990325,['50505']
4,0.1339687116677963,['50510']
4,0.3350406270285484,['50511']
4,0.325424074668535,['50512']
4,0.4193003572658989,['50513']
3,0.41184251870637834,['50514']
4,0.41186976579238255,['50515']
4,0.1248861381987053,['50520']
4,0.35486917623345104,['50521']
4,0.3204697998496811,['50522']
4,0.4460011449720915,['50523']
3,0.4217802827251575,['50524']
4,0.44680853625355055,['50525']
3,0.20199886992838065,['50530']
3,0.46310788797063307,['50531']
3,0.45567360236303966,['50532']
3,0.5224591057686228,['50533']
2,0.5152707473893031,['50534']
3,0.5208743497812311,['50535']
4,0.17266211493818248,['50540']
4,0.4804793490494382,['50541']
4,0.45215153538655944,['50542']
4,0.5341232898762437,['50543']
3,0.524400013927615,['50544']
4,0.5379113719046411,['50545']
4,0.18225203943775387,['50550']
4,0.41498393942473516,['50551']
4,0.4114226967878004,['50552']
4,0.4802928127511165,['50553']
3,0.4747517280846233,['50554']
4,0.455503834006372,['50555']
5,0.01461559083605459,['51000']
5,0.016972421016782643,['51001']
5,0.015868029546976668,['51002']
5,0.013196504338520596,['51003']
4,0.020054292711946434,['51004']
5,0.017175838575941318,['51005']
5,0.0268503731752499,['51010']
5,0.045349332521357914,['51011']
5,0.04159402986286965,['51012']
5,0.05030010836936936,['51013']
4,0.040753260887395316,['51014']
5,0.06038018951933535,['51015']
5,0.02124355699373637,['51020']
5,0.0424494126117148,['51021']
5,0.05002661048962638,['51022']
5,0.045061244694013826,['51023']
4,0.047289472672976146,['51024']
5,0.04418061433001977,['51025']
4,0.03139960672096766,['51030']
4,0.06259695088156685,['51031']
4,0.05731913119894872,['51032']
4,0.0632451825816785,['51033']
3,0.06459661669929485,['51034']
4,0.061248616936079275,['51035']
5,0.032130485475612584,['51040']
5,0.04567515507871644,['51041']
5,0.050421153159504475,['51042']
5,0.0636599841192634,['51043']
4,0.05997463783598161,['51044']
5,0.050043993343284715,['51045']
5,0.03709139400063606,['51050']
5,0.04629807883051828,['51051']
5,0.047385386915237436,['51052']
5,0.06191887864872217,['51053']
4,0.05407142608141836,['51054']
5,0.05400637442346695,['51055']
5,0.14787201813727444,['51100']
5,0.1779526313363294,['51101']
5,0.16535108219361203,['51102']
5,0.18275740696369894,['51103']
4,0.1757375237144646,['51104']
5,0.18653960402011005,['51105']
5,0.33443289777489965,['51110']
5,0.6992547488294747,['51111']
5,0.6719274950955157,['51112']
5,0.778127000457795,['51113']
4,0.765069885039128,['51114']
5,0.769555336487394,['51115']
5,0.2785662510415608,['51120']
5,0.6893932816996271,['51121']
5,0.6401589650799182,['51122']
5,0.7787905250983613,['51123']
4,0.754335916790406,['51124']
5,0.7840137006903011,['51125']
4,0.4512504659004106,['51130']
4,0.8098914593823843,['51131']
4,0.7963471117386637,['51132']
4,0.8479769649649022,['51133']
3,0.8425963364664172,['51134']
4,0.8446011676810975,['51135']
5,0.39718031734514153,['51140']
5,0.804459747369174,['51141']
5,0.7777622152908259,['51142']
5,0.8498438812388509,['51143']
4,0.8396880441155116,['51144']
5,0.8515758954374194,['51145']
5,0.49980085668273244,['51150']
5,0.784457737442244,['51151']
5,0.7787527320554145,['51152']
5,0.8261908715766498,['51153']
4,0.824413205019514,['51154']
5,0.8151229467836895,['51155']
5,0.12017658445511166,['51200']
5,0.15854852948209436,['51201']
5,0.14371870209098797,['51202']
5,0.1624201574563979,['51203']
4,0.15919258679526366,['51204']
5,0.17933890905209188,['51205']
5,0.3226522308243017,['51210']
5,0.7187640653388875,['51211']
5,0.6850940584411055,['51212']
5,0.8035113562241909,['51213']
4,0.7882388550697262,['51214']
5,0.8022152594050589,['51215']
5,0.25694468034914025,['51220']
5,0.6846330749287951,['51221']
5,0.6270188955294819,['51222']
5,0.7898661511047935,['51223']
4,0.7555849522657345,['51224']
5,0.8043524826164121,['51225']
4,0.4429079744033148,['51230']
4,0.8363855050913562,['51231']
4,0.8176754931744552,['51232']
4,0.8779253714276501,['51233']
3,0.8698637214796261,['51234']
4,0.8776114917618054,['51235']
5,0.35909613935201057,['51240']
5,0.8180099731159289,['51241']
5,0.7860466812835233,['51242']
5,0.8720397315910816,['51243']
4,0.8590495808890828,['51244']
5,0.8781129133318653,['51245']
5,0.5438197756312994,['51250']
5,0.8235250049735496,['51251']
5,0.8208873241288802,['51252']
5,0.8651255962805952,['51253']
4,0.863718645604298,['51254']
5,0.8549470708562785,['51255']
5,0.3067901489366033,['51300']
5,0.34001906062419784,['51301']
5,0.32970429641909593,['51302']
5,0.3598332043250556,['51303']
4,0.33971145127696295,['51304']
5,0.36774212739918366,['51305']
5,0.5735966762955828,['51310']
5,0.8681264009320303,['51311']
5,0.8512867158717189,['51312']
5,0.9080085183917547,['51313']
4,0.9012397378938766,['51314']
5,0.9052316225955743,['51315']
5,0.4995278982315639,['51320']
5,0.8622167738005827,['51321']
5,0.8335758151094486,['51322']
5,0.9080532074164948,['51323']
4,0.8966037252886174,['51324']
5,0.9135000916839857,['51325']
4,0.6923490366493388,['51330']
4,0.923259837564862,['51331']
4,0.9158020435627992,['51332']
4,0.9393647886573112,['51333']
3,0.9379683027969524,['51334']
4,0.9393846228804894,['51335']
5,0.6341109539435269,['51340']
5,0.9206242352812833,['51341']
5,0.9093096136936516,['51342']
5,0.9408582192182612,['51343']
4,0.9366572143063638,['51344']
5,0.9417275630005602,['51345']
5,0.7303928809281421,['51350']
5,0.910594583347332,['51351']
5,0.9086145211658632,['51352']
5,0.9303072095908317,['51353']
4,0.9294199247158745,['51354']
5,0.9245737959832843,['51355']
5,0.2721538266318499,['51400']
5,0.30297373769867963,['51401']
5,0.2970164159458692,['51402']
5,0.3149755000052651,['51403']
4,0.3054838563508847,['51404']
5,0.33557000948074006,['51405']
5,0.562154731253107,['51410']
5,0.8786396424536508,['51411']
5,0.8586351840227665,['51412']
5,0.9204834508150782,['51413']
4,0.9126372186194608,['51414']
5,0.9187801572269818,['51415']
5,0.4603624164715961,['51420']
5,0.8590841071848359,['51421']
5,0.8242926097010668,['51422']
5,0.9146175425532949,['51423']
4,0.9000450932044565,['51424']
5,0.919816123142048,['51425']
4,0.6903215267463035,['51430']
4,0.9350640473633018,['51431']
4,0.9256995020223262,['51432']
4,0.9527278494012612,['51433']
