diff_n_comp,res,z
4,0.012868428723066603,['24501']
4,0.013349345311029456,['24502']
4,0.012405827799608563,['24503']
3,0.012903669031060843,['24504']
4,0.011588383145771609,['24505']
4,0.005406318219024645,['24510']
4,0.0011551575519841728,['24511']
4,0.001438865554701723,['24512']
4,0.0006877430695451295,['24513']
3,0.0007993957356282902,['24514']
4,0.0006655809280934406,['24515']
4,0.008375771808943873,['24520']
4,0.0016085812859146045,['24521']
4,0.0021560159685504485,['24522']
4,0.0008742752521274326,['24523']
3,0.0010982528282401048,['24524']
4,0.0007691532750692644,['24525']
3,0.0037386355993168194,['24530']
3,0.000547974673451575,['24531']
3,0.0006704697502959767,['24532']
3,0.0003484642135502864,['24533']
2,0.000392793243652266,['24534']
3,0.0003424720004746659,['24535']
4,0.005795829638881086,['24540']
4,0.0007112458646855186,['24541']
4,0.0009404400202842408,['24542']
4,0.00041126316016737896,['24543']
3,0.0004946685303960255,['24544']
4,0.0003732256747092617,['24545']
4,0.001774061954604298,['24550']
4,0.0004948211100511836,['24551']
4,0.0005118137289597709,['24552']
4,0.0003507800621813415,['24553']
3,0.0003550079761289344,['24554']
4,0.0003840578266556073,['24555']
5,0.905841433243533,['25000']
5,0.894149492111578,['25001']
5,0.8994934583646175,['25002']
5,0.8923791789081562,['25003']
4,0.8960110199080282,['25004']
5,0.8963313844403281,['25005']
5,0.8733381894865162,['25010']
5,0.8248814699623006,['25011']
5,0.8399568144091619,['25012']
5,0.7951226796670738,['25013']
4,0.8146175040232145,['25014']
5,0.7903176203106757,['25015']
5,0.8910953889710403,['25020']
5,0.8625097376699278,['25021']
5,0.8698852740936218,['25022']
5,0.8312020491459593,['25023']
4,0.8400788583624795,['25024']
5,0.8156480457369224,['25025']
4,0.8618853294732709,['25030']
4,0.7874150953920732,['25031']
4,0.805887058945934,['25032']
4,0.7443210322167916,['25033']
3,0.7633411910933086,['25034']
4,0.7447453343368017,['25035']
5,0.8860022269982591,['25040']
5,0.8287832079981273,['25041']
5,0.8388645594271947,['25042']
5,0.7769929365980868,['25043']
4,0.8021617314788707,['25044']
5,0.7640221055376379,['25045']
5,0.7835436100363284,['25050']
5,0.7439143562047564,['25051']
5,0.7514193036480287,['25052']
5,0.7276324100890067,['25053']
4,0.732224678569495,['25054']
5,0.7305100377059505,['25055']
5,0.3280399611319945,['25100']
5,0.3125979283908368,['25101']
5,0.3178214334184993,['25102']
5,0.30160179395218323,['25103']
4,0.3122437828467728,['25104']
5,0.2900903118775903,['25105']
5,0.17528838347256373,['25110']
5,0.0513017431601314,['25111']
5,0.06249189814624188,['25112']
5,0.03160910553367314,['25113']
4,0.036649985564408356,['25114']
5,0.030639114904863533,['25115']
5,0.24141068599033041,['25120']
5,0.07025722003901733,['25121']
5,0.09008692365108557,['25122']
5,0.040417416484029176,['25123']
4,0.050001227061739976,['25124']
5,0.03543327480275381,['25125']
4,0.13566809360508142,['25130']
4,0.025968275210805497,['25131']
4,0.03102588686386699,['25132']
4,0.016820734642610212,['25133']
3,0.018731760293108992,['25134']
4,0.01644724978890156,['25135']
5,0.19254781492572515,['25140']
5,0.03338506883084735,['25141']
5,0.04344025783496081,['25142']
5,0.019655027652827305,['25143']
4,0.023671777333720702,['25144']
5,0.017934504481600392,['25145']
5,0.07042643710159259,['25150']
5,0.023037204488812666,['25151']
5,0.023682828018425018,['25152']
5,0.016698797873195264,['25153']
4,0.016901818829540848,['25154']
5,0.0181903636891009,['25155']
5,0.5933332802906373,['25200']
5,0.5653942841123906,['25201']
5,0.5747963064003304,['25202']
5,0.558755514647615,['25203']
4,0.5679266146782479,['25204']
5,0.5408203602248888,['25205']
5,0.3620985368747783,['25210']
5,0.1074854528931274,['25211']
5,0.13070308402751152,['25212']
5,0.06687541058556282,['25213']
4,0.0773149801146022,['25214']
5,0.06410797033657163,['25215']
5,0.46307848726364753,['25220']
5,0.14296012692375112,['25221']
5,0.1825452976144593,['25222']
5,0.08315319828325489,['25223']
4,0.10206418140660392,['25224']
5,0.07373344995137797,['25225']
4,0.2819488900104406,['25230']
4,0.05358004079920088,['25231']
4,0.06496271756550943,['25232']
4,0.035015405306977186,['25233']
3,0.038911132400663476,['25234']
4,0.034118533179471826,['25235']
5,0.37189064108854425,['25240']
5,0.0685097863576148,['25241']
5,0.08919060933902637,['25242']
5,0.04075219373737027,['25243']
4,0.04883174365731743,['25244']
5,0.03685256095838053,['25245']
5,0.1584572825440343,['25250']
5,0.04953351948198861,['25251']
5,0.05079534778186532,['25252']
5,0.03529038446717389,['25253']
4,0.035373095633847544,['25254']
5,0.03844478165179408,['25255']
5,0.24813295363865878,['25300']
5,0.23464955198628387,['25301']
5,0.24191916345429526,['25302']
5,0.2235250156781435,['25303']
4,0.23176065068140506,['25304']
5,0.21141211473927216,['25305']
5,0.10344851714862616,['25310']
5,0.020967942006238378,['25311']
5,0.025817758259886005,['25312']
5,0.012385505322366062,['25313']
4,0.01418325376701264,['25314']
5,0.011812713114888372,['25315']
5,0.1513043211444687,['25320']
5,0.02878521553135936,['25321']
5,0.038166670796007114,['25322']
5,0.015534871240923101,['25323']
4,0.019444921884225384,['25324']
5,0.013611849123049115,['25325']
4,0.06936006583368319,['25330']
4,0.009702830189075945,['25331']
4,0.01180857831622689,['25332']
4,0.00611931636022085,['25333']
3,0.006906819986410697,['25334']
4,0.006051508614219775,['25335']
5,0.10494754207546735,['25340']
5,0.01248627397547644,['25341']
5,0.016639684035613844,['25342']
5,0.0072054007981099885,['25343']
4,0.008742180985819095,['25344']
5,0.006573098308598796,['25345']
5,0.034128119012529996,['25350']
5,0.008870749484940387,['25351']
5,0.00911431777310432,['25352']
5,0.006234452759847125,['25353']
4,0.00632113646523491,['25354']
5,0.006869975463485537,['25355']
5,0.4631137990298379,['25400']
5,0.4350339826290037,['25401']
5,0.4472915114894711,['25402']
5,0.4230368496698138,['25403']
4,0.43524045968635,['25404']
5,0.4010182870840218,['25405']
5,0.2083328709124852,['25410']
5,0.04215661244378483,['25411']
5,0.0526726787488489,['25412']
5,0.024860605027120727,['25413']
4,0.028996604433410778,['25414']
5,0.024085101725298284,['25415']
5,0.29691643644815824,['25420']
5,0.05767916002523803,['25421']
5,0.07664270765163936,['25422']
5,0.031200615982569548,['25423']
4,0.038993981378996206,['25424']
5,0.0273374416059083,['25425']
4,0.13918050935444093,['25430']
4,0.019622916421339433,['25431']
4,0.024115686862832848,['25432']
4,0.012340261816063002,['25433']
3,0.014000140809269652,['25434']
4,0.012135007820287877,['25435']
5,0.205888727976461,['25440']
5,0.025253384652557963,['25441']
5,0.03310552485273304,['25442']
5,0.014580975724183128,['25443']
4,0.017476481243067138,['25444']
5,0.013275020975397143,['25445']
5,0.07269475170803845,['25450']
5,0.01818127484877962,['25451']
5,0.0186661536351733,['25452']
5,0.01257134886087731,['25453']
4,0.012804987538342848,['25454']
5,0.013981400569844243,['25455']
4,0.006596280343872402,['25500']
4,0.00610297404220171,['25501']
4,0.006340890212395772,['25502']
4,0.005858605411511961,['25503']
3,0.006103935864559172,['25504']
4,0.005549918685463378,['25505']
4,0.0026474523842273806,['25510']
4,0.0006048841686288334,['25511']
4,0.0007475214345953832,['25512']
4,0.0003605887815634844,['25513']
3,0.00041844456207731364,['25514']
4,0.0003501176397299624,['25515']
4,0.004069541190830814,['25520']
4,0.0008468257268339294,['25521']
4,0.001118558331094028,['25522']
4,0.0004605727789554911,['25523']
3,0.0005764440305772966,['25524']
4,0.0004040264536462127,['25525']
3,0.0018746712618578356,['25530']
3,0.0002897279269198035,['25531']
3,0.0003526246561533538,['25532']
3,0.00018449675180240275,['25533']
2,0.00020800729176673717,['25534']
3,0.00018134343331477348,['25535']
4,0.0028941567242032856,['25540']
4,0.00037658437399465015,['25541']
4,0.0004964273396117095,['25542']
4,0.00021776612500407893,['25543']
3,0.00026281326352321804,['25544']
4,0.00019737822880468316,['25545']
4,0.0008921160561365774,['25550']
4,0.0002607647841011049,['25551']
4,0.0002681653925880876,['25552']
4,0.00018500345438435346,['25553']
3,0.00018777223375214235,['25554']
4,0.00020346951320331148,['25555']
5,0.9388589660069266,['30000']
5,0.9389511246055899,['30001']
5,0.9384398950986175,['30002']
5,0.9371277944206325,['30003']
4,0.9358673478660032,['30004']
5,0.9342201420964444,['30005']
5,0.9350594614236044,['30010']
5,0.916701267335701,['30011']
5,0.9277214421548048,['30012']
5,0.9099407366764682,['30013']
4,0.9134212642900913,['30014']
5,0.9050182299854354,['30015']
5,0.9329199312325399,['30020']
5,0.9285214169307797,['30021']
5,0.9284658130870656,['30022']
5,0.9224241038135098,['30023']
4,0.9237780656992596,['30024']
5,0.9147718063757196,['30025']
4,0.9260072716361523,['30030']
4,0.9033326730488487,['30031']
4,0.9140730296226635,['30032']
4,0.8954343922137937,['30033']
3,0.8945306224696414,['30034']
4,0.8886281010850009,['30035']
5,0.9337705991158988,['30040']
5,0.9164865856843273,['30041']
5,0.9214937296038564,['30042']
5,0.9032143921735327,['30043']
4,0.9082269965750366,['30044']
5,0.898620132706587,['30045']
5,0.9046813757572713,['30050']
5,0.8946964364822748,['30051']
5,0.8881735913296259,['30052']
5,0.8866241023295843,['30053']
4,0.8805642788877045,['30054']
5,0.882451841520792,['30055']
5,0.6880659494582746,['30100']
5,0.6718511170841648,['30101']
5,0.682290688811777,['30102']
5,0.6709736592779152,['30103']
4,0.6700119764435957,['30104']
5,0.6552579489361576,['30105']
5,0.5681560415020631,['30110']
5,0.41026708804758166,['30111']
5,0.4480020377221088,['30112']
5,0.34346798399568745,['30113']
4,0.3697160353186274,['30114']
5,0.32775372644087525,['30115']
5,0.6444455426657972,['30120']
5,0.49292358021956717,['30121']
5,0.5310211593787487,['30122']
5,0.40465142282033845,['30123']
4,0.44563958650625135,['30124']
5,0.3749834342051653,['30125']
4,0.5458142478651634,['30130']
4,0.31784683610520104,['30131']
4,0.3516837316147732,['30132']
4,0.25187499894689847,['30133']
3,0.26932590356114944,['30134']
4,0.24636089327611363,['30135']
5,0.6204507940694565,['30140']
5,0.3781448677982111,['30141']
5,0.42582676456286245,['30142']
5,0.28888056938796625,['30143']
4,0.3229167493646975,['30144']
5,0.27086225469756914,['30145']
5,0.37104280482633567,['30150']
5,0.27083072866613556,['30151']
5,0.2792621284239644,['30152']
5,0.2358191064407967,['30153']
4,0.2364958853727865,['30154']
5,0.24447143320579934,['30155']
5,0.8575825772351305,['30200']
5,0.8422602474527963,['30201']
5,0.8487673912148576,['30202']
5,0.8447332445329834,['30203']
4,0.8419870282241986,['30204']
5,0.8308347264647982,['30205']
5,0.7909601045436119,['30210']
5,0.6564269713120696,['30211']
5,0.6880255869682419,['30212']
5,0.5855606288237417,['30213']
4,0.6109095584077848,['30214']
5,0.5743250407022992,['30215']
5,0.8332854344451738,['30220']
5,0.7137137704196362,['30221']
5,0.7438890471968125,['30222']
5,0.6385781091737406,['30223']
4,0.6745592678030151,['30224']
5,0.6136309406904386,['30225']
4,0.7620953572272848,['30230']
4,0.5557986714927677,['30231']
4,0.5834405034219647,['30232']
4,0.4694391585570879,['30233']
3,0.49620250720578624,['30234']
4,0.4593819000618877,['30235']
5,0.809876103708803,['30240']
5,0.6059339093839813,['30241']
5,0.651863178425913,['30242']
5,0.5088385071988,['30243']
4,0.5498915313865415,['30244']
5,0.48794556815459417,['30245']
5,0.6472193780521712,['30250']
5,0.5112600890468061,['30251']
5,0.517599579524266,['30252']
5,0.4576090238625572,['30253']
4,0.45917235462542283,['30254']
5,0.4730115350826164,['30255']
5,0.6763650111793144,['30300']
5,0.6525523944339185,['30301']
5,0.6502176803991159,['30302']
5,0.6459949032794917,['30303']
4,0.6551519373794716,['30304']
5,0.6371367953525189,['30305']
5,0.5311845176956522,['30310']
5,0.32057773008384566,['30311']
5,0.35710799224998957,['30312']
5,0.24375027369739977,['30313']
4,0.26805478079753275,['30314']
5,0.2358627022270538,['30315']
5,0.6137553566097673,['30320']
5,0.39396422507457335,['30321']
5,0.444871599030924,['30322']
5,0.2914007019108638,['30323']
4,0.3313570287218049,['30324']
5,0.2672482679486098,['30325']
4,0.49373471035378125,['30330']
4,0.21502089463834764,['30331']
4,0.24597642257100844,['30332']
4,0.1565189495404464,['30333']
3,0.17096858140421736,['30334']
4,0.15263198190244134,['30335']
5,0.5707737501121468,['30340']
5,0.2619675245451731,['30341']
5,0.30924659903978513,['30342']
5,0.18138892583481,['30343']
4,0.2084942072328227,['30344']
5,0.16653424787328627,['30345']
5,0.3251723073134512,['30350']
5,0.18884379038830426,['30351']
5,0.1924813429065355,['30352']
5,0.15163952967319666,['30353']
4,0.15428027514918444,['30354']
5,0.16044924637632363,['30355']
5,0.8399985511978106,['30400']
5,0.814934674657259,['30401']
5,0.8272231354422643,['30402']
5,0.8182682453334534,['30403']
4,0.8168473973705935,['30404']
5,0.8062595383355432,['30405']
5,0.7436851010052241,['30410']
5,0.5346312273193293,['30411']
5,0.5764003664644006,['30412']
5,0.42948271150202866,['30413']
4,0.46500648239965914,['30414']
5,0.4231511966213808,['30415']
5,0.7990143210922341,['30420']
5,0.6010863063014631,['30421']
5,0.6524184971257887,['30422']
5,0.48759086884416886,['30423']
4,0.5370549840431806,['30424']
5,0.4585017082694443,['30425']
4,0.7080470163955802,['30430']
4,0.3889503323962433,['30431']
4,0.4270585239117061,['30432']
4,0.2984020635274935,['30433']
3,0.32197511689198566,['30434']
4,0.29519464684594054,['30435']
5,0.765954311468336,['30440']
5,0.44983251688879083,['30441']
5,0.5093523113985903,['30442']
5,0.33405499482522444,['30443']
4,0.3726170798399692,['30444']
5,0.3160617947382443,['30445']
5,0.571025845786542,['30450']
5,0.35981853915138706,['30451']
5,0.3666669917633354,['30452']
5,0.29480561214982404,['30453']
4,0.29845595314928863,['30454']
5,0.31178828488837207,['30455']
4,0.036552796086820265,['30500']
4,0.03425431902856444,['30501']
4,0.03512740251172518,['30502']
4,0.03349398656583795,['30503']
3,0.034622717409910624,['30504']
4,0.03184099005418142,['30505']
4,0.020253918985217067,['30510']
4,0.009574575323830348,['30511']
4,0.011281698086420334,['30512']
4,0.006882235547525443,['30513']
3,0.007812427680399097,['30514']
4,0.006490897225430751,['30515']
4,0.028643218117368127,['30520']
4,0.013720752233375945,['30521']
4,0.016625952697942054,['30522']
4,0.009113069430526555,['30523']
3,0.010981021179442899,['30524']
4,0.008067846608609876,['30525']
3,0.01814376304045582,['30530']
3,0.006046029850143452,['30531']
3,0.007204682092446622,['30532']
3,0.004266209235656661,['30533']
2,0.004745718242754726,['30534']
3,0.004123414301093067,['30535']
4,0.02578414309208184,['30540']
4,0.007991392775295633,['30541']
4,0.009997122814885588,['30542']
4,0.005107449671443139,['30543']
3,0.0060278437402990145,['30544']
4,0.0046538638628905475,['30545']
4,0.008613385624729514,['30550']
4,0.0049061796560621275,['30551']
4,0.005023527004830849,['30552']
4,0.0039441747224657885,['30553']
3,0.004002551289295219,['30554']
4,0.004187386115833157,['30555']
5,0.9145964047325115,['31000']
5,0.9147984633321815,['31001']
5,0.9163239676045302,['31002']
5,0.9166292615857943,['31003']
4,0.9138865706806694,['31004']
5,0.9111663364697793,['31005']
5,0.8985723717814762,['31010']
5,0.8578750414299229,['31011']
5,0.8714252431616043,['31012']
5,0.8405024181411312,['31013']
4,0.8477915992193246,['31014']
5,0.8310747419992993,['31015']
5,0.9152639221649174,['31020']
5,0.8806382546576915,['31021']
5,0.8973130170383782,['31022']
5,0.8677067167481766,['31023']
4,0.8798466569598195,['31024']
5,0.8588201268848005,['31025']
4,0.8903871434408244,['31030']
4,0.8399546875389322,['31031']
4,0.8456992478815373,['31032']
4,0.8042115075002512,['31033']
3,0.8162651159753701,['31034']
4,0.7986778184923768,['31035']
5,0.901806413206252,['31040']
5,0.8622058248986497,['31041']
5,0.8770101806282944,['31042']
5,0.8275795848610787,['31043']
4,0.8360553538604607,['31044']
5,0.8135345295409814,['31045']
5,0.8343109014423815,['31050']
5,0.8031619023683778,['31051']
5,0.8056194030773745,['31052']
5,0.7840627735857819,['31053']
4,0.7873040383413682,['31054']
5,0.7932869766412374,['31055']
5,0.4168478543206431,['31100']
5,0.39564843809767547,['31101']
5,0.4044500661252527,['31102']
5,0.3836062422068347,['31103']
4,0.3946639364806487,['31104']
5,0.37471604283413756,['31105']
5,0.2369318622582087,['31110']
5,0.07284022731328148,['31111']
5,0.08839573250257529,['31112']
5,0.04579715039452411,['31113']
4,0.05269019876082662,['31114']
5,0.044401797803317586,['31115']
5,0.31662006153344696,['31120']
5,0.09924253188058459,['31121']
5,0.12479039231140292,['31122']
5,0.05745072123243682,['31123']
4,0.07093728738742923,['31124']
5,0.05120003888181284,['31125']
4,0.1856600289007525,['31130']
4,0.03744881667473719,['31131']
4,0.04482514298907079,['31132']
4,0.024331541361191582,['31133']
3,0.02725141490912234,['31134']
4,0.023693758891169585,['31135']
5,0.25712633141597857,['31140']
5,0.04735971920999109,['31141']
5,0.061420464278467216,['31142']
5,0.028732891336013644,['31143']
4,0.03385760399345413,['31144']
5,0.0259659774714724,['31145']
5,0.0979052306541103,['31150']
5,0.033354197116457915,['31151']
5,0.034320683160698126,['31152']
5,0.02416939495289339,['31153']
4,0.024532506449446212,['31154']
5,0.02615316491278878,['31155']
5,0.6716669467996097,['31200']
5,0.6466210395657481,['31201']
5,0.6576656989240548,['31202']
5,0.6356124344801292,['31203']
4,0.6424694692900998,['31204']
5,0.6206835246731788,['31205']
5,0.4451240545478073,['31210']
5,0.1494326576474598,['31211']
5,0.17946455142984286,['31212']
5,0.09326768688890702,['31213']
4,0.10729393964090932,['31214']
5,0.09139392648754936,['31215']
5,0.5490322104833922,['31220']
5,0.19337026083368536,['31221']
5,0.24343246793911535,['31222']
5,0.11648488378739717,['31223']
4,0.14127309886638892,['31224']
5,0.10384347019838715,['31225']
4,0.3575765179722656,['31230']
4,0.07626710890971153,['31231']
4,0.09214369342087138,['31232']
4,0.050113750725466866,['31233']
3,0.055778156997679164,['31234']
4,0.04896732812312526,['31235']
5,0.45982635283134643,['31240']
5,0.09649010335987217,['31241']
5,0.12421291719677165,['31242']
5,0.05813185518193992,['31243']
4,0.06916074213617819,['31244']
5,0.05286993528051861,['31245']
5,0.21536726746011087,['31250']
5,0.07011147714273665,['31251']
5,0.07227375164521385,['31252']
5,0.050181266903544325,['31253']
4,0.050825652651385465,['31254']
5,0.05500365886618402,['31255']
5,0.323506805119854,['31300']
5,0.3052099153579952,['31301']
5,0.31297862635035073,['31302']
5,0.292341385885212,['31303']
4,0.30708801705386185,['31304']
5,0.2795399761365423,['31305']
5,0.1418057863298698,['31310']
5,0.030169615145339633,['31311']
5,0.037479729404216275,['31312']
5,0.017864959719695265,['31313']
4,0.020535924750852735,['31314']
5,0.017063947147468183,['31315']
5,0.20818843784612828,['31320']
5,0.0413513664806847,['31321']
5,0.05451517596234651,['31322']
5,0.022385526513979914,['31323']
4,0.027999529175060316,['31324']
5,0.019494490353956985,['31325']
4,0.09772319815898997,['31330']
4,0.014111086494418947,['31331']
4,0.017247108758198584,['31332']
4,0.008932679736824631,['31333']
3,0.01006080402454748,['31334']
4,0.008763084725576527,['31335']
5,0.14584739435571342,['31340']
5,0.018233018649904578,['31341']
5,0.02391705580209902,['31342']
5,0.010488766203139523,['31343']
4,0.012685225859000922,['31344']
5,0.009566095080773213,['31345']
5,0.04862493330018679,['31350']
5,0.012942975927851746,['31351']
5,0.01326876026698725,['31352']
5,0.009028726084245603,['31353']
4,0.009122759935843463,['31354']
5,0.009877917200982574,['31355']
5,0.5438927630073007,['31400']
5,0.5200134229072022,['31401']
5,0.5286416295720164,['31402']
5,0.5039700887899538,['31403']
4,0.5167058328220726,['31404']
5,0.4847789311730361,['31405']
5,0.27413908806603704,['31410']
5,0.06030956782085307,['31411']
5,0.07454309684961459,['31412']
5,0.03595143190258094,['31413']
4,0.041544761084655685,['31414']
5,0.03490914094617522,['31415']
5,0.3786146042961994,['31420']
5,0.08180539554570586,['31421']
5,0.10803121391658747,['31422']
5,0.04485305025064804,['31423']
4,0.056262778491699486,['31424']
5,0.03953016290366799,['31425']
4,0.19027088691292346,['31430']
4,0.02839082386956362,['31431']
4,0.03448318520036065,['31432']
4,0.01796904844445869,['31433']
3,0.020318262548888806,['31434']
4,0.01756431801383855,['31435']
5,0.27215343574680523,['31440']
5,0.03635667587709776,['31441']
5,0.047737136305731405,['31442']
5,0.020987087667070865,['31443']
4,0.02536647631984438,['31444']
5,0.01907458186724731,['31445']
5,0.10161275821291296,['31450']
5,0.026138328592232692,['31451']
5,0.02698203174305907,['31452']
5,0.0182713246180551,['31453']
4,0.018572377270965848,['31454']
5,0.020175227737540803,['31455']
4,0.009701422558362805,['31500']
4,0.008934110514013341,['31501']
4,0.00924099958669324,['31502']
4,0.008603468372540252,['31503']
3,0.008985097255177519,['31504']
4,0.008039375322496845,['31505']
4,0.0038722196872667453,['31510']
4,0.000882442716001105,['31511']
4,0.0010927485682940019,['31512']
4,0.000529362311009867,['31513']
3,0.0006142349761956648,['31514']
4,0.0005104672271260022,['31515']
4,0.00593579832080774,['31520']
4,0.0012211067634489501,['31521']
4,0.0016395069030467873,['31522']
4,0.000666756980338555,['31523']
3,0.0008402787939646423,['31524']
4,0.0005892089826749108,['31525']
3,0.0027464735278853814,['31530']
3,0.0004238321076625624,['31531']
3,0.0005132669446230356,['31532']
3,0.00026979031723224856,['31533']
2,0.0003025898546327775,['31534']
3,0.0002643257374541237,['31535']
4,0.0042599067416916134,['31540']
4,0.000547571968863142,['31541']
4,0.0007221209936847504,['31542']
4,0.0003177628294136702,['31543']
3,0.0003830324364469631,['31544']
4,0.00028769215978887965,['31545']
4,0.0013174119882520539,['31550']
4,0.00037980862024286833,['31551']
4,0.00039183908182310694,['31552']
4,0.0002702801633173062,['31553']
3,0.0002733783732591521,['31554']
4,0.0002958148663739539,['31555']
5,0.9253005364511431,['32000']
5,0.927195350915804,['32001']
5,0.9313738668109343,['32002']
5,0.9252070586127306,['32003']
4,0.927578865424192,['32004']
5,0.9180553910494611,['32005']
5,0.908812704652109,['32010']
5,0.885534328942099,['32011']
5,0.8854488123905212,['32012']
5,0.8722325205547568,['32013']
4,0.8755227835519787,['32014']
5,0.8691031292543095,['32015']
5,0.9163855040892293,['32020']
5,0.8985455531325937,['32021']
5,0.9097787394916448,['32022']
5,0.8936090333143202,['32023']
4,0.9034021211030137,['32024']
5,0.8807314146814164,['32025']
4,0.9024260439268664,['32030']
4,0.8643061675691425,['32031']
4,0.8746865298052682,['32032']
4,0.8426990300939142,['32033']
3,0.8541875868311255,['32034']
4,0.8379103880064347,['32035']
5,0.9178727513525476,['32040']
5,0.887216318851313,['32041']
5,0.8924001833867118,['32042']
5,0.8597506745974927,['32043']
4,0.866743619597674,['32044']
5,0.8504272486787698,['32045']
5,0.8705406420680599,['32050']
5,0.839393182741326,['32051']
5,0.842188561796676,['32052']
5,0.824458103378481,['32053']
4,0.8263324802732426,['32054']
5,0.8316525444457198,['32055']
5,0.49334868502451734,['32100']
5,0.47366012979842087,['32101']
5,0.47627061518836,['32102']
5,0.45677336018740977,['32103']
4,0.4705525046412415,['32104']
5,0.4468364776230466,['32105']
5,0.293921548769283,['32110']
5,0.09488537989491724,['32111']
5,0.11475087271333946,['32112']
5,0.05965099314235217,['32113']
4,0.06882058131257547,['32114']
5,0.05738015671299657,['32115']
5,0.38884693488909206,['32120']
5,0.1271262918869382,['32121']
5,0.16139916900733828,['32122']
5,0.07496291817739087,['32123']
4,0.09194139447025969,['32124']
5,0.06596078089824466,['32125']
4,0.23538468658823403,['32130']
4,0.04897518182526243,['32131']
4,0.05862417318775556,['32132']
4,0.03193440970918715,['32133']
3,0.03585969886672461,['32134']
4,0.03120200796182603,['32135']
5,0.31803499737314367,['32140']
5,0.062178660658539685,['32141']
5,0.08011729240377183,['32142']
5,0.03727443596184095,['32143']
4,0.044660818037768266,['32144']
5,0.03410627283302672,['32145']
5,0.1292760903236689,['32150']
5,0.04379728676932408,['32151']
5,0.0453697740699624,['32152']
5,0.0318024910695563,['32153']
4,0.032218175014127756,['32154']
5,0.034629113780296504,['32155']
5,0.732120831334263,['32200']
5,0.6967055163390546,['32201']
5,0.7091343627390162,['32202']
5,0.6901007189086089,['32203']
4,0.70268939090644,['32204']
5,0.6736898934987436,['32205']
5,0.5160626334773457,['32210']
5,0.1876814409043987,['32211']
5,0.22074287060574607,['32212']
5,0.11983324510835355,['32213']
4,0.13769979711129682,['32214']
5,0.11658506219420132,['32215']
5,0.6129689891150181,['32220']
5,0.2407040620663708,['32221']
5,0.2960830584110947,['32222']
5,0.1470175319230815,['32223']
4,0.1773138900366435,['32224']
5,0.13253094497840948,['32225']
4,0.42251088523288244,['32230']
4,0.09805709302789338,['32231']
4,0.117228391102502,['32232']
4,0.06406322472641125,['32233']
3,0.07233587726372406,['32234']
4,0.06396577917752863,['32235']
5,0.5249193968007083,['32240']
5,0.12320105322021654,['32241']
5,0.1548528436683599,['32242']
5,0.07508922650442496,['32243']
4,0.08893224701078646,['32244']
5,0.06855302365522303,['32245']
5,0.2647834820245477,['32250']
5,0.08989318510069196,['32251']
5,0.09309442724902171,['32252']
5,0.06461716320757716,['32253']
4,0.06606811610825826,['32254']
5,0.07124403696910017,['32255']
5,0.3942207141939045,['32300']
5,0.3687650516891402,['32301']
5,0.37943133973421755,['32302']
5,0.3616089290679834,['32303']
4,0.3714303314839442,['32304']
5,0.34185205865014584,['32305']
5,0.18064854453768958,['32310']
5,0.0391893603981286,['32311']
5,0.04878304449571891,['32312']
5,0.023124802563034598,['32313']
4,0.026967981479563117,['32314']
5,0.022713924933478114,['32315']
5,0.2598177802852263,['32320']
5,0.05337114155568631,['32321']
5,0.07144115884388881,['32322']
5,0.02936189628190648,['32323']
4,0.03626878928214648,['32324']
5,0.02563141506281761,['32325']
4,0.12546514546481466,['32330']
4,0.01844496600143961,['32331']
4,0.022580010560620777,['32332']
4,0.011620268880888233,['32333']
3,0.013227754430119597,['32334']
4,0.011474744680240942,['32335']
5,0.184236260940162,['32340']
5,0.023719798819069743,['32341']
5,0.0314442553524367,['32342']
5,0.013657465192685918,['32343']
4,0.016591937272620528,['32344']
5,0.012436506310592987,['32345']
5,0.0640270813017879,['32350']
5,0.016897812038489026,['32351']
5,0.01744792334410423,['32352']
5,0.01184511881672774,['32353']
4,0.011994185282348063,['32354']
5,0.013052555489323834,['32355']
5,0.6124078222065779,['32400']
5,0.5803486260420349,['32401']
5,0.5915782960978256,['32402']
5,0.5676662591086485,['32403']
4,0.5793594802523063,['32404']
5,0.545374523138732,['32405']
5,0.33223572665844064,['32410']
5,0.07750324825629296,['32411']
5,0.09620705127272511,['32412']
5,0.0461640835706728,['32413']
4,0.053885544090068585,['32414']
5,0.045163141147809394,['32415']
5,0.440831557400959,['32420']
5,0.10485188227288049,['32421']
5,0.13480656096678204,['32422']
5,0.05779335019392056,['32423']
4,0.072132358363787,['32424']
5,0.051178693730805434,['32425']
4,0.23468080048594306,['32430']
4,0.036663028147704904,['32431']
4,0.04510617238302308,['32432']
4,0.023422317817082212,['32433']
3,0.026504327652653644,['32434']
4,0.023194382698624567,['32435']
5,0.32790457314914234,['32440']
5,0.04690206537852407,['32441']
5,0.06183996954549211,['32442']
5,0.027569917326703643,['32443']
4,0.03308946735264582,['32444']
5,0.02500698246338635,['32445']
5,0.12960907917835168,['32450']
5,0.034010621811048074,['32451']
5,0.035226183459933065,['32452']
5,0.02391552549660851,['32453']
4,0.02407954713961311,['32454']
5,0.02630849219293509,['32455']
4,0.013491067730186603,['32500']
4,0.01243043396717392,['32501']
4,0.012874138765343773,['32502']
4,0.01197348008015349,['32503']
3,0.012406910863820605,['32504']
4,0.011169271342723728,['32505']
4,0.005305113958004296,['32510']
4,0.0011726187991599622,['32511']
