solver,time,attacker,|Q|,|X|,|T|,rho,k,EU,Lower,Upper
RME,465,dd,20,20,20,0.75,100,-5.13495175352,-7.19520167864442,-3.0747018283955807
RME,480,dd,20,20,20,0.75,100,-5.7427797091,-7.297227252551345,-4.188332165648655
RME,495,dd,20,20,20,0.75,100,-5.36719373963,-7.829349123208126,-2.9050383560518744
RME,510,dd,20,20,20,0.75,100,-5.08617195571,-7.570081367917833,-2.6022625435021673
RME,525,dd,20,20,20,0.75,100,-5.58324985703,-8.502635551778026,-2.6638641622819743
RME,540,dd,20,20,20,0.75,100,-5.22333343904,-7.278400805185461,-3.1682660728945398
RME,555,dd,20,20,20,0.75,100,-4.97199210755,-7.059652954766905,-2.8843312603330955
RME,570,dd,20,20,20,0.75,100,-5.0907910458900005,-7.290001167841619,-2.891580923938382
RME,585,dd,20,20,20,0.75,100,-5.16204204275,-7.493614413295638,-2.8304696722043614
RME,600,dd,20,20,20,0.75,100,-5.39273518852,-7.515195188154655,-3.270275188885345
RME,615,dd,20,20,20,0.75,100,-5.5859883238,-7.219203490736569,-3.9527731568634303
RME,630,dd,20,20,20,0.75,100,-6.04357242365,-8.234870173649941,-3.852274673650057
RME,645,dd,20,20,20,0.75,100,-5.18470957604,-6.717583583402535,-3.6518355686774666
RME,660,dd,20,20,20,0.75,100,-4.45878947656,-6.593023487827976,-2.3245554652920233
RME,675,dd,20,20,20,0.75,100,-4.85533352581,-6.562647694388719,-3.1480193572312807
RME,690,dd,20,20,20,0.75,100,-5.47162994477,-8.21541304831964,-2.7278468412203605
RME,705,dd,20,20,20,0.75,100,-5.3013190684,-7.590971549082571,-3.0116665877174285
RME,720,dd,20,20,20,0.75,100,-4.78024752665,-6.925079820407536,-2.6354152328924645
RME,735,dd,20,20,20,0.75,100,-4.87114664176,-6.89252477969959,-2.849768503820411
RME,750,dd,20,20,20,0.75,100,-5.16780727218,-7.642661946551365,-2.6929525978086355
RME,765,dd,20,20,20,0.75,100,-4.86120292758,-7.177646248630588,-2.5447596065294116
RME,780,dd,20,20,20,0.75,100,-5.39741762183,-6.855995723775914,-3.9388395198840858
RME,795,dd,20,20,20,0.75,100,-4.73725730271,-6.3851180285667555,-3.089396576853244
RME,810,dd,20,20,20,0.75,100,-5.17235017511,-7.806742491296871,-2.5379578589231295
RME,825,dd,20,20,20,0.75,100,-4.90561681892,-6.816719048851979,-2.9945145889880203
RME,840,dd,20,20,20,0.75,100,-4.66355501006,-6.679731595088648,-2.6473784250313512
RME,855,dd,20,20,20,0.75,100,-5.07194702781,-7.456231105574702,-2.6876629500452984
RME,870,dd,20,20,20,0.75,100,-4.62388697378,-6.619170301480945,-2.628603646079056
RME,885,dd,20,20,20,0.75,100,-5.10046960374,-7.53385419466775,-2.667085012812249
RME,900,dd,20,20,20,0.75,100,-5.4350354989900005,-7.089031470390967,-3.7810395275890336
RME,915,dd,20,20,20,0.75,100,-4.0238263227,-6.882970806694706,-1.1646818387052935
RME,930,dd,20,20,20,0.75,100,-4.54310879642,-7.217184301432489,-1.8690332914075114
RME,945,dd,20,20,20,0.75,100,-5.24996634371,-6.728016645459963,-3.771916041960036
RME,960,dd,20,20,20,0.75,100,-5.19132276874,-6.909516642128441,-3.473128895351559
RME,975,dd,20,20,20,0.75,100,-4.57074689299,-6.879959405600004,-2.261534380379996
RME,990,dd,20,20,20,0.75,100,-4.73877692812,-6.413592351155733,-3.063961505084267
RME,1005,dd,20,20,20,0.75,100,-4.355691520120001,-6.967630565244563,-1.7437524749954383
RME,1020,dd,20,20,20,0.75,100,-4.3689052004099995,-7.082337004743284,-1.6554733960767156
RME,1035,dd,20,20,20,0.75,100,-5.17687172774,-7.860275037406339,-2.4934684180736606
RME,1050,dd,20,20,20,0.75,100,-4.70972393149,-7.3186118644752804,-2.10083599850472
RME,1065,dd,20,20,20,0.75,100,-4.96696203653,-8.347056105034646,-1.586867968025353
RME,1080,dd,20,20,20,0.75,100,-5.17240456657,-7.641165930547061,-2.703643202592939
RME,1095,dd,20,20,20,0.75,100,-4.87863649468,-7.864435734512362,-1.8928372548476387
RME,1110,dd,20,20,20,0.75,100,-4.85209399728,-6.788040400676281,-2.9161475938837187
RME,1125,dd,20,20,20,0.75,100,-4.75319630205,-7.764995032491894,-1.7413975716081058
RME,1140,dd,20,20,20,0.75,100,-5.19936480327,-7.2705255559314965,-3.1282040506085034
RME,1155,dd,20,20,20,0.75,100,-4.89218283121,-7.128922750251038,-2.6554429121689624
RME,1170,dd,20,20,20,0.75,100,-4.79657225316,-6.7874862833962455,-2.8056582229237543
RME,1185,dd,20,20,20,0.75,100,-4.98061063966,-7.612780327892646,-2.348440951427354
RME,1200,dd,20,20,20,0.75,100,-5.2360437097000005,-7.087092571265307,-3.384994848134694
RME,15,pd,20,20,20,0.95,10000,-14.73488586102,-16.318086548321187,-13.151685173718814
RME,30,pd,20,20,20,0.95,10000,-14.10734014387,-15.085120181950861,-13.129560105789137
RME,45,pd,20,20,20,0.95,10000,-14.11409257972,-15.572844036718196,-12.655341122721802
RME,60,pd,20,20,20,0.95,10000,-13.73939900403,-15.693950591825075,-11.784847416234925
RME,75,pd,20,20,20,0.95,10000,-13.86120248429,-15.285778322392341,-12.43662664618766
RME,90,pd,20,20,20,0.95,10000,-13.25233056791,-15.353498396284767,-11.151162739535234
RME,105,pd,20,20,20,0.95,10000,-13.55183060653,-15.37423407706206,-11.729427135997941
RME,120,pd,20,20,20,0.95,10000,-13.14489238703,-14.43995548312213,-11.849829290937869
RME,135,pd,20,20,20,0.95,10000,-13.4445832738,-14.627010533624023,-12.262156013975975
RME,150,pd,20,20,20,0.95,10000,-13.29071954921,-14.98153388151588,-11.59990521690412
RME,165,pd,20,20,20,0.95,10000,-12.96760180675,-13.687307770218176,-12.247895843281825
RME,180,pd,20,20,20,0.95,10000,-13.39402799587,-14.156352457788989,-12.63170353395101
RME,195,pd,20,20,20,0.95,10000,-13.4230468672,-14.463532321114963,-12.382561413285037
RME,210,pd,20,20,20,0.95,10000,-13.2793452994,-14.67882684374489,-11.879863755055108
RME,225,pd,20,20,20,0.95,10000,-12.97763281333,-14.85150528842841,-11.103760338231591
RME,240,pd,20,20,20,0.95,10000,-12.81400642557,-14.028236558000692,-11.599776293139307
RME,255,pd,20,20,20,0.95,10000,-13.03934685041,-14.325520177797703,-11.753173523022298
RME,270,pd,20,20,20,0.95,10000,-13.33141926477,-15.045556298839472,-11.617282230700528
RME,285,pd,20,20,20,0.95,10000,-12.65072275599,-14.124522561734008,-11.176922950245991
RME,300,pd,20,20,20,0.95,10000,-13.06515898602,-14.131059816796215,-11.999258155243785
RME,315,pd,20,20,20,0.95,10000,-12.68786111516,-14.632565778556204,-10.743156451763797
RME,330,pd,20,20,20,0.95,10000,-12.61473079486,-14.150529450115767,-11.078932139604232
RME,345,pd,20,20,20,0.95,10000,-13.10808114377,-14.20820232720152,-12.007959960338482
RME,360,pd,20,20,20,0.95,10000,-12.80225834389,-13.761111950254005,-11.843404737525994
RME,375,pd,20,20,20,0.95,10000,-12.88011439143,-14.291869468018996,-11.468359314841004
RME,390,pd,20,20,20,0.95,10000,-13.10869646831,-14.43629834247394,-11.781094594146062
RME,405,pd,20,20,20,0.95,10000,-13.01998846974,-13.88237684376677,-12.15760009571323
RME,420,pd,20,20,20,0.95,10000,-13.01944684168,-13.856147979607922,-12.18274570375208
RME,435,pd,20,20,20,0.95,10000,-12.334315394339999,-13.572498950248221,-11.096131838431777
RME,450,pd,20,20,20,0.95,10000,-12.7766492197,-14.084428942463093,-11.468869496936906
RME,465,pd,20,20,20,0.95,10000,-12.53666048127,-14.306895735478188,-10.766425227061811
RME,480,pd,20,20,20,0.95,10000,-12.68901321571,-14.36170744594735,-11.016318985472651
RME,495,pd,20,20,20,0.95,10000,-12.76360997621,-13.795773880272586,-11.731446072147415
RME,510,pd,20,20,20,0.95,10000,-12.85612179609,-13.81155782294899,-11.900685769231009
RME,525,pd,20,20,20,0.95,10000,-12.66523445561,-13.838979975696482,-11.491488935523517
RME,540,pd,20,20,20,0.95,10000,-12.65212807642,-14.063978775101658,-11.240277377738343
RME,555,pd,20,20,20,0.95,10000,-12.44959762812,-13.675760121902716,-11.223435134337283
RME,570,pd,20,20,20,0.95,10000,-12.27332534475,-13.586184532430682,-10.96046615706932
RME,585,pd,20,20,20,0.95,10000,-12.75341549835,-13.703015833309776,-11.803815163390224
RME,600,pd,20,20,20,0.95,10000,-12.64740923752,-13.920610036567604,-11.374208438472396
RME,615,pd,20,20,20,0.95,10000,-12.50517618485,-12.973438238786883,-12.036914130913118
RME,630,pd,20,20,20,0.95,10000,-12.65705043833,-13.467896087227809,-11.846204789432191
RME,645,pd,20,20,20,0.95,10000,-12.02373941679,-14.361193960395426,-9.686284873184576
RME,660,pd,20,20,20,0.95,10000,-12.389035293340001,-13.557264585062114,-11.220806001617888
RME,675,pd,20,20,20,0.95,10000,-12.43794567824,-13.66233164936165,-11.21355970711835
RME,690,pd,20,20,20,0.95,10000,-12.270364013610001,-13.837467258894348,-10.703260768325654
RME,705,pd,20,20,20,0.95,10000,-12.58858578422,-13.878795641358693,-11.298375927081306
RME,720,pd,20,20,20,0.95,10000,-11.99481599896,-13.945145766221287,-10.044486231698713
RME,735,pd,20,20,20,0.95,10000,-12.48206304224,-13.889136878277355,-11.074989206202645
RME,750,pd,20,20,20,0.95,10000,-11.98220793808,-13.327676015982314,-10.636739860177686
RME,765,pd,20,20,20,0.95,10000,-12.32230561894,-13.313381462130172,-11.331229775749827
RME,780,pd,20,20,20,0.95,10000,-12.40583658407,-13.991042904637535,-10.820630263502466
RME,795,pd,20,20,20,0.95,10000,-12.33197189997,-13.405809980921548,-11.258133819018452
RME,810,pd,20,20,20,0.95,10000,-12.47496550468,-14.121524867808217,-10.828406141551783
RME,825,pd,20,20,20,0.95,10000,-12.20238612058,-13.164064659040122,-11.240707582119878
RME,840,pd,20,20,20,0.95,10000,-12.3444475695,-13.935378484012116,-10.753516654987884
RME,855,pd,20,20,20,0.95,10000,-12.38664827156,-13.901090667933556,-10.872205875186445
RME,870,pd,20,20,20,0.95,10000,-12.44589439502,-13.582382064113938,-11.309406725926062
RME,885,pd,20,20,20,0.95,10000,-12.63859994987,-13.613072874043349,-11.664127025696652
RME,900,pd,20,20,20,0.95,10000,-12.1167387165,-13.98269073246171,-10.25078670053829
RME,915,pd,20,20,20,0.95,10000,-12.13637976401,-13.497238159334167,-10.775521368685833
RME,930,pd,20,20,20,0.95,10000,-12.34848859092,-13.155955036634554,-11.541022145205448
RME,945,pd,20,20,20,0.95,10000,-12.1154061311,-13.718901914238018,-10.511910347961983
RME,960,pd,20,20,20,0.95,10000,-12.27184889053,-13.427054652183124,-11.116643128876877
RME,975,pd,20,20,20,0.95,10000,-12.36023279702,-13.56113352426449,-11.15933206977551
RME,990,pd,20,20,20,0.95,10000,-12.29628293516,-14.586857716118576,-10.005708154201425
RME,1005,pd,20,20,20,0.95,10000,-11.72761255796,-13.782090055873162,-9.673135060046839
RME,1020,pd,20,20,20,0.95,10000,-12.341915901490001,-14.0511734087102,-10.632658394269802
RME,1035,pd,20,20,20,0.95,10000,-12.13406361093,-13.775005954547108,-10.49312126731289
RME,1050,pd,20,20,20,0.95,10000,-12.24288017508,-13.185672282049534,-11.300088068110465
RME,1065,pd,20,20,20,0.95,10000,-11.990314487040001,-13.273589962486628,-10.707039011593373
RME,1080,pd,20,20,20,0.95,10000,-12.04402936225,-13.630464902994921,-10.45759382150508
RME,1095,pd,20,20,20,0.95,10000,-11.96390993178,-13.321502494644733,-10.606317368915267
RME,1110,pd,20,20,20,0.95,10000,-12.28911760467,-13.157539886177014,-11.420695323162986
RME,1125,pd,20,20,20,0.95,10000,-12.26945418136,-13.350895987265261,-11.18801237545474
RME,1140,pd,20,20,20,0.95,10000,-12.365110111549999,-13.326022645935987,-11.40419757716401
RME,1155,pd,20,20,20,0.95,10000,-12.23221845972,-13.783738660524326,-10.680698258915674
RME,1170,pd,20,20,20,0.95,10000,-12.29159215792,-13.09658774629735,-11.48659656954265
RME,1185,pd,20,20,20,0.95,10000,-11.93358178607,-13.879263430916755,-9.987900141223246
RME,1200,pd,20,20,20,0.95,10000,-12.1382144803,-13.798861125717556,-10.477567834882445
RME,15,pd,20,20,20,0.95,100,-14.30215529108,-15.654401291406636,-12.949909290753364
RME,30,pd,20,20,20,0.95,100,-13.87183395039,-15.705006871724876,-12.038661029055124
RME,45,pd,20,20,20,0.95,100,-13.950039091619999,-15.374996655675709,-12.52508152756429
RME,60,pd,20,20,20,0.95,100,-13.351711300089999,-14.893684535178027,-11.809738065001971
RME,75,pd,20,20,20,0.95,100,-13.39121078742,-14.769992391593735,-12.012429183246265
RME,90,pd,20,20,20,0.95,100,-13.4543025251,-14.886126754324575,-12.022478295875423
RME,105,pd,20,20,20,0.95,100,-13.17655993258,-14.583266779837434,-11.769853085322566
RME,120,pd,20,20,20,0.95,100,-13.41199877035,-14.310287300826221,-12.513710239873777
RME,135,pd,20,20,20,0.95,100,-13.56644455044,-14.762041735423056,-12.370847365456944
RME,150,pd,20,20,20,0.95,100,-13.05277973244,-14.0129852915782,-12.092574173301799
RME,165,pd,20,20,20,0.95,100,-13.28837427131,-14.351545437140485,-12.225203105479514
RME,180,pd,20,20,20,0.95,100,-13.37546764327,-14.147719894460293,-12.603215392079706
RME,195,pd,20,20,20,0.95,100,-13.04414614101,-15.14619542978591,-10.942096852234089
RME,210,pd,20,20,20,0.95,100,-13.1166493814,-14.357264996369489,-11.876033766430512
RME,225,pd,20,20,20,0.95,100,-13.02774779685,-14.714179345792806,-11.341316247907196
RME,240,pd,20,20,20,0.95,100,-12.92149375615,-14.10582644157176,-11.73716107072824
RME,255,pd,20,20,20,0.95,100,-12.94230240682,-14.411108623932748,-11.473496189707252
RME,270,pd,20,20,20,0.95,100,-12.94179379771,-13.899732961633772,-11.983854633786228
RME,285,pd,20,20,20,0.95,100,-12.63895105172,-14.216489970238259,-11.06141213320174
RME,300,pd,20,20,20,0.95,100,-13.19522233156,-13.973198313114732,-12.417246350005268
RME,315,pd,20,20,20,0.95,100,-12.87796881832,-14.315719277303428,-11.440218359336571
RME,330,pd,20,20,20,0.95,100,-12.68312356736,-14.61658863558592,-10.749658499134078
RME,345,pd,20,20,20,0.95,100,-12.95718571114,-14.219958390148777,-11.694413032131221
RME,360,pd,20,20,20,0.95,100,-12.45417238788,-13.843824681114741,-11.064520094645259
RME,375,pd,20,20,20,0.95,100,-12.4554971324,-13.75892382189816,-11.15207044290184
RME,390,pd,20,20,20,0.95,100,-12.31739446584,-13.534601930520534,-11.100187001159465
RME,405,pd,20,20,20,0.95,100,-12.28171709881,-14.10227490329308,-10.46115929432692
RME,420,pd,20,20,20,0.95,100,-12.756681714820001,-13.834278874932103,-11.679084554707899
RME,435,pd,20,20,20,0.95,100,-12.38890924595,-14.024592024664212,-10.753226467235788
RME,450,pd,20,20,20,0.95,100,-12.90947414317,-14.350244199420722,-11.468704086919278
RME,465,pd,20,20,20,0.95,100,-12.62984416438,-13.668670547981476,-11.591017780778524
RME,480,pd,20,20,20,0.95,100,-12.72161138508,-13.88952389569464,-11.553698874465358
RME,495,pd,20,20,20,0.95,100,-12.77348279572,-14.022418685796087,-11.524546905643913
RME,510,pd,20,20,20,0.95,100,-12.5532538667,-13.78540385189535,-11.321103881504651
RME,525,pd,20,20,20,0.95,100,-12.499591282499999,-13.342442798729746,-11.656739766270253
RME,540,pd,20,20,20,0.95,100,-12.64172968153,-14.061422114390355,-11.222037248669645
RME,555,pd,20,20,20,0.95,100,-12.93723870586,-14.18703440722111,-11.68744300449889
RME,570,pd,20,20,20,0.95,100,-12.43883401898,-14.500673872950777,-10.376994165009222
RME,585,pd,20,20,20,0.95,100,-12.48447458745,-14.268854078085328,-10.700095096814673
RME,600,pd,20,20,20,0.95,100,-12.36851169213,-13.282754827586244,-11.454268556673755
RME,615,pd,20,20,20,0.95,100,-12.67786219518,-14.16210983349174,-11.193614556868258
RME,630,pd,20,20,20,0.95,100,-12.59875054669,-13.620514132476155,-11.576986960903847
RME,645,pd,20,20,20,0.95,100,-12.45913452395,-13.738884462810312,-11.17938458508969
RME,660,pd,20,20,20,0.95,100,-12.25013614611,-13.856427415953059,-10.643844876266941
RME,675,pd,20,20,20,0.95,100,-12.47664697661,-13.733522173329254,-11.219771779890747
RME,690,pd,20,20,20,0.95,100,-12.4773389326,-14.256180101093308,-10.698497764106692
RME,705,pd,20,20,20,0.95,100,-12.30376892229,-13.463193031506027,-11.144344813073975
RME,720,pd,20,20,20,0.95,100,-12.34669713754,-13.486585831915514,-11.206808443164485
RME,735,pd,20,20,20,0.95,100,-12.13728964487,-13.471205777970518,-10.803373511769482
RME,750,pd,20,20,20,0.95,100,-12.841853907419999,-13.501994473525105,-12.181713341314893
RME,765,pd,20,20,20,0.95,100,-12.23235053332,-13.56814971864077,-10.89655134799923
RME,780,pd,20,20,20,0.95,100,-11.985953746709999,-14.065109357340376,-9.906798136079622
RME,795,pd,20,20,20,0.95,100,-12.39516470848,-14.509067863501079,-10.28126155345892
RME,810,pd,20,20,20,0.95,100,-12.40133955502,-13.485879049113402,-11.316800060926598
RME,825,pd,20,20,20,0.95,100,-12.35561730255,-13.43255980419875,-11.27867480090125
RME,840,pd,20,20,20,0.95,100,-12.1805000766,-12.954632446282975,-11.406367706917024
RME,855,pd,20,20,20,0.95,100,-12.06215962431,-13.780686711164511,-10.34363253745549
RME,870,pd,20,20,20,0.95,100,-12.45997332346,-13.545195556816907,-11.374751090103093
RME,885,pd,20,20,20,0.95,100,-12.49001470455,-13.888717004090001,-11.091312405009997
RME,900,pd,20,20,20,0.95,100,-12.43707761524,-14.031572023062086,-10.842583207417913
RME,915,pd,20,20,20,0.95,100,-12.23069881308,-13.047835961877702,-11.413561664282298
RME,930,pd,20,20,20,0.95,100,-12.16569538615,-13.234005777646036,-11.097384994653964
RME,945,pd,20,20,20,0.95,100,-12.21011206669,-13.779269227975949,-10.640954905404051
RME,960,pd,20,20,20,0.95,100,-12.17446949282,-13.310446722187523,-11.038492263452477
RME,975,pd,20,20,20,0.95,100,-12.290517101159999,-13.726935433695992,-10.854098768624006
RME,990,pd,20,20,20,0.95,100,-12.38759598892,-13.279613154427558,-11.49557882341244
RME,1005,pd,20,20,20,0.95,100,-12.1274803503,-12.938108616863214,-11.316852083736787
RME,1020,pd,20,20,20,0.95,100,-11.7471468123,-13.319340407541437,-10.174953217058563
RME,1035,pd,20,20,20,0.95,100,-12.0069992539,-13.584573824361392,-10.429424683438608
RME,1050,pd,20,20,20,0.95,100,-12.38859033892,-13.253338811240441,-11.52384186659956
RME,1065,pd,20,20,20,0.95,100,-12.170851895110001,-13.727926379437674,-10.613777410782328
RME,1080,pd,20,20,20,0.95,100,-12.44525810897,-13.572963732354385,-11.317552485585615
RME,1095,pd,20,20,20,0.95,100,-12.18014402587,-13.443561309189608,-10.916726742550392
RME,1110,pd,20,20,20,0.95,100,-12.607842742659999,-14.051849037951703,-11.163836447368295
RME,1125,pd,20,20,20,0.95,100,-12.31375495737,-13.415349130888435,-11.212160783851564
RME,1140,pd,20,20,20,0.95,100,-12.23538150513,-13.387577951599134,-11.083185058660867
RME,1155,pd,20,20,20,0.95,100,-12.16061669592,-13.448427811742448,-10.872805580097552
RME,1170,pd,20,20,20,0.95,100,-12.25194524219,-13.562065192420818,-10.941825291959184
RME,1185,pd,20,20,20,0.95,100,-12.31799483443,-13.54915724643027,-11.08683242242973
RME,1200,pd,20,20,20,0.95,100,-11.87703044103,-12.958654510219885,-10.795406371840114
RME,15,pd,20,20,20,0.75,10000,-14.00394858045,-15.708089774062337,-12.299807386837664
RME,30,pd,20,20,20,0.75,10000,-14.40912321949,-16.371138734585895,-12.447107704394107
RME,45,pd,20,20,20,0.75,10000,-14.128044622600001,-16.488256426743373,-11.767832818456629
RME,60,pd,20,20,20,0.75,10000,-13.81744815658,-15.676083688125239,-11.95881262503476
RME,75,pd,20,20,20,0.75,10000,-13.84654563385,-15.537937630614671,-12.15515363708533
RME,90,pd,20,20,20,0.75,10000,-13.5720836391,-14.86583647078736,-12.278330807412642
RME,105,pd,20,20,20,0.75,10000,-13.47699751555,-14.879411072921013,-12.074583958178987
RME,120,pd,20,20,20,0.75,10000,-13.034026354849999,-14.78009381194307,-11.287958897756928
RME,135,pd,20,20,20,0.75,10000,-13.60805038172,-14.910511660542614,-12.305589102897386
RME,150,pd,20,20,20,0.75,10000,-13.25283378546,-14.763221532633011,-11.742446038286989
RME,165,pd,20,20,20,0.75,10000,-13.64204239374,-15.734280284048591,-11.54980450343141
RME,180,pd,20,20,20,0.75,10000,-12.81965258028,-15.090068877268951,-10.549236283291048
RME,195,pd,20,20,20,0.75,10000,-13.12487714615,-14.42622236827163,-11.823531924028371
RME,210,pd,20,20,20,0.75,10000,-13.490920526170001,-14.996382621259455,-11.985458431080547
RME,225,pd,20,20,20,0.75,10000,-13.58212547702,-14.862666578333236,-12.301584375706764
RME,240,pd,20,20,20,0.75,10000,-13.11548109517,-14.476824491864935,-11.754137698475066
RME,255,pd,20,20,20,0.75,10000,-13.28491965761,-14.911787536228864,-11.658051778991137
RME,270,pd,20,20,20,0.75,10000,-13.29664318471,-14.99920222441892,-11.59408414500108
RME,285,pd,20,20,20,0.75,10000,-13.21835087713,-13.906186474638423,-12.530515279621577
RME,300,pd,20,20,20,0.75,10000,-12.88336191596,-14.247339128436499,-11.519384703483501
RME,315,pd,20,20,20,0.75,10000,-12.64900084344,-14.017164472569338,-11.280837214310662
RME,330,pd,20,20,20,0.75,10000,-12.99564613294,-14.14750372740774,-11.843788538472259
RME,345,pd,20,20,20,0.75,10000,-12.90093954006,-14.600821323284817,-11.201057756835182
RME,360,pd,20,20,20,0.75,10000,-12.83459381586,-14.384933293971537,-11.284254337748463
RME,375,pd,20,20,20,0.75,10000,-12.57150777118,-13.783829459998262,-11.359186082361738
RME,390,pd,20,20,20,0.75,10000,-12.71035035266,-14.224418242268191,-11.19628246305181
RME,405,pd,20,20,20,0.75,10000,-12.72712424193,-15.202151852702489,-10.25209663115751
RME,420,pd,20,20,20,0.75,10000,-12.84968942918,-14.105038522983804,-11.594340335376195
RME,435,pd,20,20,20,0.75,10000,-12.5401360426,-13.698132732087403,-11.382139353112597
RME,450,pd,20,20,20,0.75,10000,-12.700801790989999,-14.222022746511866,-11.179580835468132
RME,465,pd,20,20,20,0.75,10000,-12.90964862352,-14.696306650734432,-11.12299059630557
RME,480,pd,20,20,20,0.75,10000,-12.40369454681,-14.324638956446888,-10.482750137173111
RME,495,pd,20,20,20,0.75,10000,-12.60126120443,-13.312959083818654,-11.889563325041344
RME,510,pd,20,20,20,0.75,10000,-12.68144610618,-13.708868941292147,-11.654023271067851
RME,525,pd,20,20,20,0.75,10000,-12.532282455459999,-13.789899508997513,-11.274665401922485
RME,540,pd,20,20,20,0.75,10000,-12.29181250295,-14.22737808399173,-10.35624692190827
RME,555,pd,20,20,20,0.75,10000,-12.510013091120001,-13.928612379641104,-11.091413802598899
RME,570,pd,20,20,20,0.75,10000,-12.83490772342,-14.58673931894917,-11.08307612789083
RME,585,pd,20,20,20,0.75,10000,-12.96662998056,-13.814216846961978,-12.119043114158023
RME,600,pd,20,20,20,0.75,10000,-12.44743867674,-13.594222049940239,-11.30065530353976
RME,615,pd,20,20,20,0.75,10000,-13.0714161093,-13.781299345267568,-12.36153287333243
RME,630,pd,20,20,20,0.75,10000,-12.66179874049,-13.745572554310094,-11.578024926669904
RME,645,pd,20,20,20,0.75,10000,-12.17727035344,-13.64641457970676,-10.70812612717324
RME,660,pd,20,20,20,0.75,10000,-12.52282092387,-14.197451170370904,-10.848190677369097
RME,675,pd,20,20,20,0.75,10000,-12.65591516782,-13.584207683052272,-11.727622652587728
RME,690,pd,20,20,20,0.75,10000,-12.30693420735,-12.849120830090541,-11.76474758460946
RME,705,pd,20,20,20,0.75,10000,-12.36028266521,-13.697376326069987,-11.023189004350014
RME,720,pd,20,20,20,0.75,10000,-12.23981463888,-14.276720618256345,-10.202908659503656
RME,735,pd,20,20,20,0.75,10000,-12.59377975507,-13.847711822637827,-11.339847687502175
RME,750,pd,20,20,20,0.75,10000,-12.352930079410001,-13.523813959608026,-11.182046199211976
RME,765,pd,20,20,20,0.75,10000,-12.43491203961,-14.090562403033216,-10.779261676186783
RME,780,pd,20,20,20,0.75,10000,-12.14581098832,-15.359247443426366,-8.932374533213633
RME,795,pd,20,20,20,0.75,10000,-12.76692025316,-14.10053739567635,-11.433303110643651
RME,810,pd,20,20,20,0.75,10000,-12.56793399552,-14.208275971046463,-10.927592019993538
RME,825,pd,20,20,20,0.75,10000,-12.11175433506,-13.93303662709274,-10.290472043027261
RME,840,pd,20,20,20,0.75,10000,-12.50003857688,-13.515948448343615,-11.484128705416385
RME,855,pd,20,20,20,0.75,10000,-12.66053740975,-13.585392244684096,-11.735682574815906
RME,870,pd,20,20,20,0.75,10000,-12.5388125707,-13.69087135062846,-11.38675379077154
RME,885,pd,20,20,20,0.75,10000,-12.39763596757,-13.73435202998636,-11.060919905153641
RME,900,pd,20,20,20,0.75,10000,-12.46624783716,-13.623964609875895,-11.308531064444104
RME,915,pd,20,20,20,0.75,10000,-11.97394442289,-13.950823825816872,-9.997065019963127
RME,930,pd,20,20,20,0.75,10000,-12.48369791966,-13.83551075309645,-11.131885086223551
RME,945,pd,20,20,20,0.75,10000,-12.15927884297,-13.399212494082777,-10.919345191857223
RME,960,pd,20,20,20,0.75,10000,-12.10551246549,-14.356001165749767,-9.855023765230232
RME,975,pd,20,20,20,0.75,10000,-11.70094658392,-13.972287883207667,-9.429605284632334
RME,990,pd,20,20,20,0.75,10000,-12.567916876510001,-13.692669382491077,-11.443164370528924
RME,1005,pd,20,20,20,0.75,10000,-12.43797831438,-14.817984939132478,-10.057971689627523
RME,1020,pd,20,20,20,0.75,10000,-12.05203694756,-13.024811035153638,-11.079262859966361
RME,1035,pd,20,20,20,0.75,10000,-12.41136154911,-13.782010726812706,-11.040712371407293
RME,1050,pd,20,20,20,0.75,10000,-12.05182735681,-13.80560109252788,-10.29805362109212
RME,1065,pd,20,20,20,0.75,10000,-12.210888767210001,-13.005950536965871,-11.41582699745413
RME,1080,pd,20,20,20,0.75,10000,-12.69228335031,-14.1087770401174,-11.275789660502598
RME,1095,pd,20,20,20,0.75,10000,-12.17357171662,-13.961700793066003,-10.385442640173997
RME,1110,pd,20,20,20,0.75,10000,-12.58241082152,-13.69309628391667,-11.47172535912333
RME,1125,pd,20,20,20,0.75,10000,-12.06290768518,-12.858760243791675,-11.267055126568327
RME,1140,pd,20,20,20,0.75,10000,-12.3243375946,-13.49867129171034,-11.15000389748966
RME,1155,pd,20,20,20,0.75,10000,-12.33417537762,-13.447285801006405,-11.221064954233594
RME,1170,pd,20,20,20,0.75,10000,-12.20778028005,-13.584205706898674,-10.831354853201328
RME,1185,pd,20,20,20,0.75,10000,-12.24685822465,-12.920628823871915,-11.573087625428084
RME,1200,pd,20,20,20,0.75,10000,-12.476749517630001,-13.713577142741146,-11.239921892518856
RME,15,pd,20,20,20,0.75,100,-14.3712601806,-17.00282283995115,-11.73969752124885
RME,30,pd,20,20,20,0.75,100,-14.158673274129999,-15.514939938434438,-12.80240660982556
RME,45,pd,20,20,20,0.75,100,-14.00551351805,-16.154523089815775,-11.856503946284223
RME,60,pd,20,20,20,0.75,100,-13.89734194429,-14.988151183527558,-12.806532705052442
RME,75,pd,20,20,20,0.75,100,-13.64178289172,-15.61672063065713,-11.666845152782871
RME,90,pd,20,20,20,0.75,100,-13.435485186880001,-14.89964775437576,-11.971322619384242
RME,105,pd,20,20,20,0.75,100,-13.69290146364,-15.326008679532727,-12.059794247747273
