solver,time,attacker,|Q|,|X|,|T|,rho,k,EU,Lower,Upper
SA_D,630,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,645,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,660,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,675,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,690,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,705,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,720,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,735,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,750,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,765,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,780,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,795,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,810,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,825,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,840,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
SA_D,855,att,10,30,10,0.95,10000,8.831350018074634,6.5344872979475594,11.128212738201707
